# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 21600 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.W Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.X Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Y Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Z Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Accuracy Sampling frequency: 6.666667e+001 Number of points: 1440 X start: 0.000000e+000 Unit: OrientationAccuracy Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Quat 1.W [Orientation],X [s],Avanti Sensor 1: Quat 1.X [Orientation],X [s],Avanti Sensor 1: Quat 1.Y [Orientation],X [s],Avanti Sensor 1: Quat 1.Z [Orientation],X [s],Avanti Sensor 1: Quat 1.Accuracy [OrientationAccuracy]
7.97300e+000,-6.54612e-005,,,,,,,,,,
7.97400e+000,-7.41894e-005,,,,,,,,,,
7.97500e+000,-8.22461e-005,,,,,,,,,,
7.97600e+000,-7.01610e-005,,,,,,,,,,
7.97700e+000,-5.60616e-005,,,,,,,,,,
7.97800e+000,-4.53193e-005,,,,,,,,,,
7.97900e+000,-4.86763e-005,,,,,,,,,,
7.98000e+000,-5.84115e-005,,,,,,,,,,
7.98100e+000,-5.94186e-005,,,,,,,,,,
7.98200e+000,-5.50546e-005,,,,,,,,,,
7.98300e+000,-5.74044e-005,,,,,,,,,,
7.98400e+000,-5.03548e-005,,,,,,,,,,
7.98500e+000,-4.86763e-005,,,,,,,,,,
7.98600e+000,-5.27047e-005,,,,,,,,,,
7.98700e+000,-5.74044e-005,,,,,,,,,,
7.98800e+000,-5.97543e-005,,,,,,,,,,
7.98900e+000,-6.64683e-005,,,,,,,,,,
7.99000e+000,-5.90829e-005,,,,,,,,,,
7.99100e+000,-6.81468e-005,,,,,,,,,,
7.99200e+000,-7.55322e-005,,,,,,,,,,
7.99300e+000,-6.47898e-005,,,,,,,,,,
7.99400e+000,-6.07614e-005,,,,,,,,,,
7.99500e+000,-5.67330e-005,,,,,,,,,,
7.99600e+000,-6.00900e-005,,,,,,,,,,
7.99700e+000,-5.87472e-005,,,,,,,,,,
7.99800e+000,-5.94186e-005,,,,,,,,,,
7.99900e+000,-5.80758e-005,,,,,,,,,,
8.00000e+000,-5.53903e-005,,,,,,,,,,
8.00100e+000,-6.10971e-005,,,,,,,,,,
8.00200e+000,-5.67330e-005,,,,,,,,,,
8.00300e+000,-5.53903e-005,,,,,,,,,,
8.00400e+000,-4.90120e-005,,,,,,,,,,
8.00500e+000,-5.33761e-005,,,,,,,,,,
8.00600e+000,-5.47189e-005,,,,,,,,,,
8.00700e+000,-5.40475e-005,,,,,,,,,,
8.00800e+000,-4.86763e-005,,,,,,,,,,
8.00900e+000,-5.67330e-005,,,,,,,,,,
8.01000e+000,-5.23690e-005,,,,,,,,,,
8.01100e+000,-4.46479e-005,,,,,,,,,,
8.01200e+000,-4.93477e-005,,,,,,,,,,
8.01300e+000,-5.80758e-005,,,,,,,,,,
8.01400e+000,-6.54612e-005,,,,,,,,,,
8.01500e+000,-7.51965e-005,,,,,,,,,,
8.01600e+000,-7.95605e-005,,,,,,,,,,
8.01700e+000,-9.76883e-005,,,,,,,,,,
8.01800e+000,-1.00038e-004,,,,,,,,,,
8.01900e+000,-7.45251e-005,,,,,,,,,,
8.02000e+000,-5.94186e-005,,,,,,,,,,
8.02100e+000,-5.43832e-005,,,,,,,,,,
8.02200e+000,-4.33051e-005,,,,,,,,,,
8.02300e+000,-4.43122e-005,,,,,,,,,,
8.02400e+000,-4.59907e-005,,,,,,,,,,
8.02500e+000,-4.69978e-005,,,,,,,,,,
8.02600e+000,-4.22980e-005,,,,,,,,,,
8.02700e+000,-4.80049e-005,,,,,,,,,,
8.02800e+000,-5.06905e-005,,,,,,,,,,
8.02900e+000,-5.13619e-005,,,,,,,,,,
8.03000e+000,-4.36408e-005,,,,,,,,,,
8.03100e+000,-5.00191e-005,,,,,,,,,,
8.03200e+000,-6.07614e-005,,,,,,,,,,
8.03300e+000,-6.78111e-005,,,,,,,,,,
8.03400e+000,-6.00900e-005,,,,,,,,,,
8.03500e+000,-5.63973e-005,,,,,,,,,,
8.03600e+000,-6.41184e-005,,,,,,,,,,
8.03700e+000,-7.01610e-005,,,,,,,,,,
8.03800e+000,-7.62036e-005,,,,,,,,,,
8.03900e+000,-7.11681e-005,,,,,,,,,,
8.04000e+000,-5.80758e-005,,,,,,,,,,
8.04100e+000,-5.27047e-005,,,,,,,,,,
8.04200e+000,-5.94186e-005,,,,,,,,,,
8.04300e+000,-6.27756e-005,,,,,,,,,,
8.04400e+000,-6.34470e-005,,,,,,,,,,
8.04500e+000,-6.54612e-005,,,,,,,,,,
8.04600e+000,-6.98253e-005,,,,,,,,,,
8.04700e+000,-6.21042e-005,,,,,,,,,,
8.04800e+000,-5.40475e-005,,,,,,,,,,
8.04900e+000,-5.57259e-005,,,,,,,,,,
8.05000e+000,-5.57259e-005,,,,,,,,,,
8.05100e+000,-6.37827e-005,,,,,,,,,,
8.05200e+000,-6.54612e-005,,,,,,,,,,
8.05300e+000,-6.07614e-005,,,,,,,,,,
8.05400e+000,-6.41184e-005,,,,,,,,,,
8.05500e+000,-5.84115e-005,,,,,,,,,,
8.05600e+000,-6.21042e-005,,,,,,,,,,
8.05700e+000,-5.80758e-005,,,,,,,,,,
8.05800e+000,-5.23690e-005,,,,,,,,,,
8.05900e+000,-4.76692e-005,,,,,,,,,,
8.06000e+000,-4.43122e-005,,,,,,,,,,
8.06100e+000,-4.33051e-005,,,,,,,,,,
8.06200e+000,-6.00900e-005,,,,,,,,,,
8.06300e+000,-6.07614e-005,,,,,,,,,,
8.06400e+000,-6.81468e-005,,,,,,,,,,
8.06500e+000,-6.21042e-005,,,,,,,,,,
8.06600e+000,-5.43832e-005,,,,,,,,,,
8.06700e+000,-5.30404e-005,,,,,,,,,,
8.06800e+000,-4.86763e-005,,,,,,,,,,
8.06900e+000,-4.46479e-005,,,,,,,,,,
8.07000e+000,-5.00191e-005,,,,,,,,,,
8.07100e+000,-5.20333e-005,,,,,,,,,,
8.07200e+000,-5.87472e-005,,,,,,,,,,
8.07300e+000,-6.94896e-005,,,,,,,,,,
8.07400e+000,-7.01610e-005,,,,,,,,,,
8.07500e+000,-6.41184e-005,,,,,,,,,,
8.07600e+000,-5.00191e-005,,,,,,,,,,
8.07700e+000,-4.53193e-005,,,,,,,,,,
8.07800e+000,-3.92767e-005,,,,,,,,,,
8.07900e+000,-4.19623e-005,,,,,,,,,,
8.08000e+000,-5.13619e-005,,,,,,,,,,
8.08100e+000,-5.80758e-005,,,,,,,,,,
8.08200e+000,-5.70687e-005,,,,,,,,,,
8.08300e+000,-5.67330e-005,,,,,,,,,,
8.08400e+000,-5.74044e-005,,,,,,,,,,
8.08500e+000,-5.53903e-005,,,,,,,,,,
8.08600e+000,-5.87472e-005,,,,,,,,,,
8.08700e+000,-6.61326e-005,,,,,,,,,,
8.08800e+000,-6.21042e-005,,,,,,,,,,
8.08900e+000,-6.34470e-005,,,,,,,,,,
8.09000e+000,-6.34470e-005,,,,,,,,,,
8.09100e+000,-5.70687e-005,,,,,,,,,,
8.09200e+000,-6.00900e-005,,,,,,,,,,
8.09300e+000,-6.84825e-005,,,,,,,,,,
8.09400e+000,-6.84825e-005,,,,,,,,,,
8.09500e+000,-6.88182e-005,,,,,,,,,,
8.09600e+000,-6.98253e-005,,,,,,,,,,
8.09700e+000,-7.15038e-005,,,,,,,,,,
8.09800e+000,-6.81468e-005,,,,,,,,,,
8.09900e+000,-6.78111e-005,,,,,,,,,,
8.10000e+000,-6.10971e-005,,,,,,,,,,
8.10100e+000,-6.74754e-005,,,,,,,,,,
8.10200e+000,-7.08324e-005,,,,,,,,,,
8.10300e+000,-7.15038e-005,,,,,,,,,,
8.10400e+000,-7.45251e-005,,,,,,,,,,
8.10500e+000,-7.55322e-005,,,,,,,,,,
8.10600e+000,-7.55322e-005,,,,,,,,,,
8.10700e+000,-6.88182e-005,,,,,,,,,,
8.10800e+000,-5.84115e-005,,,,,,,,,,
8.10900e+000,-5.60616e-005,,,,,,,,,,
8.11000e+000,-5.90829e-005,,,,,,,,,,
8.11100e+000,-6.61326e-005,,,,,,,,,,
8.11200e+000,-6.61326e-005,,,,,,,,,,
8.11300e+000,-7.35180e-005,,,,,,,,,,
8.11400e+000,-7.88891e-005,,,,,,,,,,
8.11500e+000,-6.88182e-005,,,,,,,,,,
8.11600e+000,-6.34470e-005,,,,,,,,,,
8.11700e+000,-6.07614e-005,,,,,,,,,,
8.11800e+000,-5.94186e-005,,,,,,,,,,
8.11900e+000,-6.34470e-005,,,,,,,,,,
8.12000e+000,-6.64683e-005,,,,,,,,,,
8.12100e+000,-5.87472e-005,,,,,,,,,,
8.12200e+000,-5.47189e-005,,,,,,,,,,
8.12300e+000,-4.66621e-005,,,,,,,,,,
8.12400e+000,-5.06905e-005,,,,,,,,,,
8.12500e+000,-4.53193e-005,,,,,,,,,,
8.12600e+000,-5.27047e-005,,,,,,,,,,
8.12700e+000,-5.74044e-005,,,,,,,,,,
8.12800e+000,-5.40475e-005,,,,,,,,,,
8.12900e+000,-5.33761e-005,,,,,,,,,,
8.13000e+000,-5.94186e-005,,,,,,,,,,
8.13100e+000,-5.74044e-005,,,,,,,,,,
8.13200e+000,-5.37118e-005,,,,,,,,,,
8.13300e+000,-5.13619e-005,,,,,,,,,,
8.13400e+000,-4.96834e-005,,,,,,,,,,
8.13500e+000,-5.30404e-005,,,,,,,,,,
8.13600e+000,-4.93477e-005,,,,,,,,,,
8.13700e+000,-5.80758e-005,,,,,,,,,,
8.13800e+000,-5.13619e-005,,,,,,,,,,
8.13900e+000,-5.20333e-005,,,,,,,,,,
8.14000e+000,-4.73335e-005,,,,,,,,,,
8.14100e+000,-3.65911e-005,,,,,,,,,,
8.14200e+000,-4.46479e-005,,,,,,,,,,
8.14300e+000,-5.00191e-005,,,,,,,,,,
8.14400e+000,-6.07614e-005,,,,,,,,,,
8.14500e+000,-7.18395e-005,,,,,,,,,,
8.14600e+000,-6.00900e-005,,,,,,,,,,
8.14700e+000,-5.63973e-005,,,,,,,,,,
8.14800e+000,-6.10971e-005,,,,,,,,,,
8.14900e+000,-4.86763e-005,,,,,,,,,,
8.15000e+000,-5.27047e-005,,,,,,,,,,
8.15100e+000,-5.74044e-005,,,,,,,,,,
8.15200e+000,-6.00900e-005,,,,,,,,,,
8.15300e+000,-6.00900e-005,,,,,,,,,,
8.15400e+000,-6.14328e-005,,,,,,,,,,
8.15500e+000,-5.67330e-005,,,,,,,,,,
8.15600e+000,-6.14328e-005,,,,,,,,,,
8.15700e+000,-5.60616e-005,,,,,,,,,,
8.15800e+000,-5.43832e-005,,,,,,,,,,
8.15900e+000,-5.80758e-005,,,,,,,,,,
8.16000e+000,-4.86763e-005,,,,,,,,,,
8.16100e+000,-5.10262e-005,,,,,,,,,,
8.16200e+000,-4.73335e-005,,,,,,,,,,
8.16300e+000,-4.59907e-005,,,,,,,,,,
8.16400e+000,-5.10262e-005,,,,,,,,,,
8.16500e+000,-5.53903e-005,,,,,,,,,,
8.16600e+000,-5.87472e-005,,,,,,,,,,
8.16700e+000,-6.61326e-005,,,,,,,,,,
8.16800e+000,-5.67330e-005,,,,,,,,,,
8.16900e+000,-5.37118e-005,,,,,,,,,,
8.17000e+000,-5.43832e-005,,,,,,,,,,
8.17100e+000,-5.87472e-005,,,,,,,,,,
8.17200e+000,-6.47898e-005,,,,,,,,,,
8.17300e+000,-7.45251e-005,,,,,,,,,,
8.17400e+000,-7.31823e-005,,,,,,,,,,
8.17500e+000,-7.01610e-005,,,,,,,,,,
8.17600e+000,-7.55322e-005,,,,,,,,,,
8.17700e+000,-8.25818e-005,,,,,,,,,,
8.17800e+000,-7.85534e-005,,,,,,,,,,
8.17900e+000,-7.21752e-005,,,,,,,,,,
8.18000e+000,-6.17685e-005,,,,,,,,,,
8.18100e+000,-6.81468e-005,,,,,,,,,,
8.18200e+000,-6.07614e-005,,,,,,,,,,
8.18300e+000,-6.07614e-005,,,,,,,,,,
8.18400e+000,-6.00900e-005,,,,,,,,,,
8.18500e+000,-5.80758e-005,,,,,,,,,,
8.18600e+000,-5.47189e-005,,,,,,,,,,
8.18700e+000,-4.86763e-005,,,,,,,,,,
8.18800e+000,-5.30404e-005,,,,,,,,,,
8.18900e+000,-5.60616e-005,,,,,,,,,,
8.19000e+000,-5.74044e-005,,,,,,,,,,
8.19100e+000,-5.06905e-005,,,,,,,,,,
8.19200e+000,-5.47189e-005,,,,,,,,,,
8.19300e+000,-4.73335e-005,,,,,,,,,,
8.19400e+000,-5.00191e-005,,,,,,,,,,
8.19500e+000,-5.13619e-005,,,,,,,,,,
8.19600e+000,-4.63264e-005,,,,,,,,,,
8.19700e+000,-5.10262e-005,,,,,,,,,,
8.19800e+000,-6.21042e-005,,,,,,,,,,
8.19900e+000,-6.41184e-005,,,,,,,,,,
8.20000e+000,-6.04257e-005,,,,,,,,,,
8.20100e+000,-6.34470e-005,,,,,,,,,,
8.20200e+000,-5.84115e-005,,,,,,,,,,
8.20300e+000,-5.87472e-005,,,,,,,,,,
8.20400e+000,-7.15038e-005,,,,,,,,,,
8.20500e+000,-6.54612e-005,,,,,,,,,,
8.20600e+000,-6.41184e-005,,,,,,,,,,
8.20700e+000,-6.68040e-005,,,,,,,,,,
8.20800e+000,-6.21042e-005,,,,,,,,,,
8.20900e+000,-5.97543e-005,,,,,,,,,,
8.21000e+000,-6.37827e-005,,,,,,,,,,
8.21100e+000,-6.14328e-005,,,,,,,,,,
8.21200e+000,-6.34470e-005,,,,,,,,,,
8.21300e+000,-6.41184e-005,,,,,,,,,,
8.21400e+000,-6.51255e-005,,,,,,,,,,
8.21500e+000,-6.34470e-005,,,,,,,,,,
8.21600e+000,-6.24399e-005,,,,,,,,,,
8.21700e+000,-5.33761e-005,,,,,,,,,,
8.21800e+000,-5.00191e-005,,,,,,,,,,
8.21900e+000,-4.86763e-005,,,,,,,,,,
8.22000e+000,-4.93477e-005,,,,,,,,,,
8.22100e+000,-4.80049e-005,,,,,,,,,,
8.22200e+000,-4.96834e-005,,,,,,,,,,
8.22300e+000,-5.97543e-005,,,,,,,,,,
8.22400e+000,-5.60616e-005,,,,,,,,,,
8.22500e+000,-5.67330e-005,,,,,,,,,,
8.22600e+000,-5.80758e-005,,,,,,,,,,
8.22700e+000,-6.10971e-005,,,,,,,,,,
8.22800e+000,-6.68040e-005,,,,,,,,,,
8.22900e+000,-7.01610e-005,,,,,,,,,,
8.23000e+000,-6.78111e-005,,,,,,,,,,
8.23100e+000,-7.92248e-005,,,,,,,,,,
8.23200e+000,-7.68750e-005,,,,,,,,,,
8.23300e+000,-7.28466e-005,,,,,,,,,,
8.23400e+000,-6.07614e-005,,,,,,,,,,
8.23500e+000,-4.86763e-005,,,,,,,,,,
8.23600e+000,-4.86763e-005,,,,,,,,,,
8.23700e+000,-4.12909e-005,,,,,,,,,,
8.23800e+000,-5.00191e-005,,,,,,,,,,
8.23900e+000,-4.59907e-005,,,,,,,,,,
8.24000e+000,-5.13619e-005,,,,,,,,,,
8.24100e+000,-4.90120e-005,,,,,,,,,,
8.24200e+000,-5.13619e-005,,,,,,,,,,
8.24300e+000,-5.60616e-005,,,,,,,,,,
8.24400e+000,-6.14328e-005,,,,,,,,,,
8.24500e+000,-5.94186e-005,,,,,,,,,,
8.24600e+000,-6.81468e-005,,,,,,,,,,
8.24700e+000,-6.07614e-005,,,,,,,,,,
8.24800e+000,-5.53903e-005,,,,,,,,,,
8.24900e+000,-6.34470e-005,,,,,,,,,,
8.25000e+000,-5.77401e-005,,,,,,,,,,
8.25100e+000,-5.94186e-005,,,,,,,,,,
8.25200e+000,-6.14328e-005,,,,,,,,,,
8.25300e+000,-5.97543e-005,,,,,,,,,,
8.25400e+000,-5.53903e-005,,,,,,,,,,
8.25500e+000,-5.67330e-005,,,,,,,,,,
8.25600e+000,-5.90829e-005,,,,,,,,,,
8.25700e+000,-6.07614e-005,,,,,,,,,,
8.25800e+000,-5.30404e-005,,,,,,,,,,
8.25900e+000,-6.24399e-005,,,,,,,,,,
8.26000e+000,-5.87472e-005,,,,,,,,,,
8.26100e+000,-6.54612e-005,,,,,,,,,,
8.26200e+000,-6.94896e-005,,,,,,,,,,
8.26300e+000,-6.68040e-005,,,,,,,,,,
8.26400e+000,-6.47898e-005,,,,,,,,,,
8.26500e+000,-6.07614e-005,,,,,,,,,,
8.26600e+000,-5.40475e-005,,,,,,,,,,
8.26700e+000,-5.10262e-005,,,,,,,,,,
8.26800e+000,-4.69978e-005,,,,,,,,,,
8.26900e+000,-5.80758e-005,,,,,,,,,,
8.27000e+000,-7.01610e-005,,,,,,,,,,
8.27100e+000,-7.55322e-005,,,,,,,,,,
8.27200e+000,-7.51965e-005,,,,,,,,,,
8.27300e+000,-8.09033e-005,,,,,,,,,,
8.27400e+000,-7.58679e-005,,,,,,,,,,
8.27500e+000,-6.24399e-005,,,,,,,,,,
8.27600e+000,-5.13619e-005,,,,,,,,,,
8.27700e+000,-5.27047e-005,,,,,,,,,,
8.27800e+000,-5.20333e-005,,,,,,,,,,
8.27900e+000,-4.46479e-005,,,,,,,,,,
8.28000e+000,-4.33051e-005,,,,,,,,,,
8.28100e+000,-4.49836e-005,,,,,,,,,,
8.28200e+000,-4.90120e-005,,,,,,,,,,
8.28300e+000,-5.47189e-005,,,,,,,,,,
8.28400e+000,-4.76692e-005,,,,,,,,,,
8.28500e+000,-5.13619e-005,,,,,,,,,,
8.28600e+000,-5.27047e-005,,,,,,,,,,
8.28700e+000,-6.10971e-005,,,,,,,,,,
8.28800e+000,-7.35180e-005,,,,,,,,,,
8.28900e+000,-7.45251e-005,,,,,,,,,,
8.29000e+000,-5.90829e-005,,,,,,,,,,
8.29100e+000,-5.77401e-005,,,,,,,,,,
8.29200e+000,-5.84115e-005,,,,,,,,,,
8.29300e+000,-5.60616e-005,,,,,,,,,,
8.29400e+000,-6.10971e-005,,,,,,,,,,
8.29500e+000,-5.60616e-005,,,,,,,,,,
8.29600e+000,-5.87472e-005,,,,,,,,,,
8.29700e+000,-5.30404e-005,,,,,,,,,,
8.29800e+000,-5.94186e-005,,,,,,,,,,
8.29900e+000,-6.37827e-005,,,,,,,,,,
8.30000e+000,-6.47898e-005,,,,,,,,,,
8.30100e+000,-6.68040e-005,,,,,,,,,,
8.30200e+000,-6.24399e-005,,,,,,,,,,
8.30300e+000,-6.27756e-005,,,,,,,,,,
8.30400e+000,-7.48608e-005,,,,,,,,,,
8.30500e+000,-7.38537e-005,,,,,,,,,,
8.30600e+000,-6.74754e-005,,,,,,,,,,
8.30700e+000,-6.34470e-005,,,,,,,,,,
8.30800e+000,-5.84115e-005,,,,,,,,,,
8.30900e+000,-5.74044e-005,,,,,,,,,,
8.31000e+000,-5.53903e-005,,,,,,,,,,
8.31100e+000,-5.40475e-005,,,,,,,,,,
8.31200e+000,-4.59907e-005,,,,,,,,,,
8.31300e+000,-5.33761e-005,,,,,,,,,,
8.31400e+000,-5.00191e-005,,,,,,,,,,
8.31500e+000,-5.06905e-005,,,,,,,,,,
8.31600e+000,-4.69978e-005,,,,,,,,,,
8.31700e+000,-4.93477e-005,,,,,,,,,,
8.31800e+000,-5.80758e-005,,,,,,,,,,
8.31900e+000,-5.16976e-005,,,,,,,,,,
8.32000e+000,-5.53903e-005,,,,,,,,,,
8.32100e+000,-7.35180e-005,,,,,,,,,,
8.32200e+000,-7.55322e-005,,,,,,,,,,
8.32300e+000,-6.94896e-005,,,,,,,,,,
8.32400e+000,-6.81468e-005,,,,,,,,,,
8.32500e+000,-6.47898e-005,,,,,,,,,,
8.32600e+000,-5.94186e-005,,,,,,,,,,
8.32700e+000,-5.70687e-005,,,,,,,,,,
8.32800e+000,-6.07614e-005,,,,,,,,,,
8.32900e+000,-5.97543e-005,,,,,,,,,,
8.33000e+000,-6.41184e-005,,,,,,,,,,
8.33100e+000,-6.21042e-005,,,,,,,,,,
8.33200e+000,-6.10971e-005,,,,,,,,,,
8.33300e+000,-6.27756e-005,,,,,,,,,,
8.33400e+000,-6.54612e-005,,,,,,,,,,
8.33500e+000,-6.94896e-005,,,,,,,,,,
8.33600e+000,-6.47898e-005,,,,,,,,,,
8.33700e+000,-6.14328e-005,,,,,,,,,,
8.33800e+000,-4.73335e-005,,,,,,,,,,
8.33900e+000,-4.59907e-005,,,,,,,,,,
8.34000e+000,-3.69268e-005,,,,,,,,,,
8.34100e+000,-3.49126e-005,,,,,,,,,,
8.34200e+000,-4.16266e-005,,,,,,,,,,
8.34300e+000,-5.27047e-005,,,,,,,,,,
8.34400e+000,-6.47898e-005,,,,,,,,,,
8.34500e+000,-7.58679e-005,,,,,,,,,,
8.34600e+000,-7.41894e-005,,,,,,,,,,
8.34700e+000,-6.54612e-005,,,,,,,,,,
8.34800e+000,-6.24399e-005,,,,,,,,,,
8.34900e+000,-5.90829e-005,,,,,,,,,,
8.35000e+000,-6.81468e-005,,,,,,,,,,
8.35100e+000,-6.61326e-005,,,,,,,,,,
8.35200e+000,-6.21042e-005,,,,,,,,,,
8.35300e+000,-5.70687e-005,,,,,,,,,,
8.35400e+000,-5.60616e-005,,,,,,,,,,
8.35500e+000,-5.84115e-005,,,,,,,,,,
8.35600e+000,-5.60616e-005,,,,,,,,,,
8.35700e+000,-5.70687e-005,,,,,,,,,,
8.35800e+000,-5.03548e-005,,,,,,,,,,
8.35900e+000,-5.33761e-005,,,,,,,,,,
8.36000e+000,-5.40475e-005,,,,,,,,,,
8.36100e+000,-5.13619e-005,,,,,,,,,,
8.36200e+000,-6.07614e-005,,,,,,,,,,
8.36300e+000,-6.10971e-005,,,,,,,,,,
8.36400e+000,-5.94186e-005,,,,,,,,,,
8.36500e+000,-5.67330e-005,,,,,,,,,,
8.36600e+000,-6.27756e-005,,,,,,,,,,
8.36700e+000,-6.47898e-005,,,,,,,,,,
8.36800e+000,-6.78111e-005,,,,,,,,,,
8.36900e+000,-5.94186e-005,,,,,,,,,,
8.37000e+000,-6.00900e-005,,,,,,,,,,
8.37100e+000,-6.27756e-005,,,,,,,,,,
8.37200e+000,-5.03548e-005,,,,,,,,,,
8.37300e+000,-4.36408e-005,,,,,,,,,,
8.37400e+000,-4.86763e-005,,,,,,,,,,
8.37500e+000,-5.60616e-005,,,,,,,,,,
8.37600e+000,-5.67330e-005,,,,,,,,,,
8.37700e+000,-5.60616e-005,,,,,,,,,,
8.37800e+000,-6.04257e-005,,,,,,,,,,
8.37900e+000,-6.47898e-005,,,,,,,,,,
8.38000e+000,-5.94186e-005,,,,,,,,,,
8.38100e+000,-5.97543e-005,,,,,,,,,,
8.38200e+000,-5.77401e-005,,,,,,,,,,
8.38300e+000,-6.07614e-005,,,,,,,,,,
8.38400e+000,-6.47898e-005,,,,,,,,,,
8.38500e+000,-6.34470e-005,,,,,,,,,,
8.38600e+000,-6.04257e-005,,,,,,,,,,
8.38700e+000,-5.87472e-005,,,,,,,,,,
8.38800e+000,-6.07614e-005,,,,,,,,,,
8.38900e+000,-5.30404e-005,,,,,,,,,,
8.39000e+000,-5.27047e-005,,,,,,,,,,
8.39100e+000,-4.19623e-005,,,,,,,,,,
8.39200e+000,-4.93477e-005,,,,,,,,,,
8.39300e+000,-5.57259e-005,,,,,,,,,,
8.39400e+000,-5.94186e-005,,,,,,,,,,
8.39500e+000,-7.28466e-005,,,,,,,,,,
8.39600e+000,-6.94896e-005,,,,,,,,,,
8.39700e+000,-5.67330e-005,,,,,,,,,,
8.39800e+000,-6.27756e-005,,,,,,,,,,
8.39900e+000,-6.88182e-005,,,,,,,,,,
8.40000e+000,-6.54612e-005,,,,,,,,,,
8.40100e+000,-6.84825e-005,,,,,,,,,,
8.40200e+000,-6.74754e-005,,,,,,,,,,
8.40300e+000,-6.14328e-005,,,,,,,,,,
8.40400e+000,-6.54612e-005,,,,,,,,,,
8.40500e+000,-6.41184e-005,,,,,,,,,,
8.40600e+000,-5.94186e-005,,,,,,,,,,
8.40700e+000,-5.20333e-005,,,,,,,,,,
8.40800e+000,-5.27047e-005,,,,,,,,,,
8.40900e+000,-5.47189e-005,,,,,,,,,,
8.41000e+000,-5.70687e-005,,,,,,,,,,
8.41100e+000,-5.20333e-005,,,,,,,,,,
8.41200e+000,-5.03548e-005,,,,,,,,,,
8.41300e+000,-5.30404e-005,,,,,,,,,,
8.41400e+000,-5.90829e-005,,,,,,,,,,
8.41500e+000,-5.60616e-005,,,,,,,,,,
8.41600e+000,-5.47189e-005,,,,,,,,,,
8.41700e+000,-5.67330e-005,,,,,,,,,,
8.41800e+000,-6.00900e-005,,,,,,,,,,
8.41900e+000,-6.37827e-005,,,,,,,,,,
8.42000e+000,-7.41894e-005,,,,,,,,,,
8.42100e+000,-6.34470e-005,,,,,,,,,,
8.42200e+000,-6.04257e-005,,,,,,,,,,
8.42300e+000,-6.54612e-005,,,,,,,,,,
8.42400e+000,-5.80758e-005,,,,,,,,,,
8.42500e+000,-6.07614e-005,,,,,,,,,,
8.42600e+000,-5.87472e-005,,,,,,,,,,
8.42700e+000,-6.54612e-005,,,,,,,,,,
8.42800e+000,-5.97543e-005,,,,,,,,,,
8.42900e+000,-5.43832e-005,,,,,,,,,,
8.43000e+000,-6.07614e-005,,,,,,,,,,
8.43100e+000,-6.74754e-005,,,,,,,,,,
8.43200e+000,-6.41184e-005,,,,,,,,,,
8.43300e+000,-5.94186e-005,,,,,,,,,,
8.43400e+000,-5.10262e-005,,,,,,,,,,
8.43500e+000,-5.06905e-005,,,,,,,,,,
8.43600e+000,-6.27756e-005,,,,,,,,,,
8.43700e+000,-6.47898e-005,,,,,,,,,,
8.43800e+000,-5.97543e-005,,,,,,,,,,
8.43900e+000,-5.80758e-005,,,,,,,,,,
8.44000e+000,-5.60616e-005,,,,,,,,,,
8.44100e+000,-5.67330e-005,,,,,,,,,,
