# Label: Avanti Sensor 1: EMG 1->RMean->Subset Sampling frequency: 1.000000e+003 Number of points: 5000 X start: 0.000000e+000 Unit: V Domain Unit: s
X [s],Avanti Sensor 1: EMG 1->RMean->Subset [V]
3.640000e-001,-8.199897e-005
3.650000e-001,-3.667968e-005
3.660000e-001,-2.828722e-005
3.670000e-001,-4.070805e-005
3.680000e-001,-6.857103e-005
3.690000e-001,2.441745e-005
3.700000e-001,7.208663e-005
3.710000e-001,2.038907e-005
3.720000e-001,-6.802513e-006
3.730000e-001,-1.586637e-005
3.740000e-001,-2.996571e-005
3.750000e-001,-6.252846e-005
3.760000e-001,-1.049519e-005
3.770000e-001,3.180282e-005
3.780000e-001,4.388796e-005
3.790000e-001,1.589951e-006
3.800000e-001,-8.145306e-006
3.810000e-001,8.303921e-006
3.820000e-001,2.475315e-005
3.830000e-001,-1.351648e-005
3.840000e-001,1.837488e-005
3.850000e-001,4.993053e-005
3.860000e-001,3.515980e-005
3.870000e-001,-4.452619e-006
3.880000e-001,-4.116921e-006
3.890000e-001,3.280991e-005
3.900000e-001,1.291554e-004
3.910000e-001,1.372121e-004
3.920000e-001,-3.600828e-005
3.930000e-001,-1.783444e-004
3.940000e-001,-1.837156e-004
3.950000e-001,-7.226371e-005
3.960000e-001,-3.466548e-005
3.970000e-001,-1.586637e-005
3.980000e-001,3.180282e-005
3.990000e-001,2.844583e-005
4.000000e-001,-8.481004e-006
4.010000e-001,-3.197989e-005
4.020000e-001,-7.763489e-005
4.030000e-001,-4.137945e-005
4.040000e-001,1.434649e-005
4.050000e-001,6.289732e-006
4.060000e-001,2.173186e-005
4.070000e-001,2.273896e-005
4.080000e-001,1.367510e-005
4.090000e-001,1.904627e-005
4.100000e-001,1.233230e-005
4.110000e-001,2.106046e-005
4.120000e-001,2.932747e-006
4.130000e-001,6.289732e-006
4.140000e-001,-4.452619e-006
4.150000e-001,9.185548e-007
4.160000e-001,4.422366e-005
4.170000e-001,6.402987e-005
4.180000e-001,2.710304e-005
4.190000e-001,-8.481004e-006
4.200000e-001,-7.809608e-006
4.210000e-001,3.113142e-005
4.220000e-001,5.496601e-005
4.230000e-001,3.381701e-005
4.240000e-001,5.828566e-007
4.250000e-001,8.303921e-006
4.260000e-001,1.535359e-005
4.270000e-001,9.185548e-007
4.280000e-001,7.968223e-006
4.290000e-001,3.717399e-005
4.300000e-001,1.166091e-005
4.310000e-001,-6.286416e-005
4.320000e-001,-7.562070e-005
4.330000e-001,-4.540783e-005
4.340000e-001,-6.466808e-006
4.350000e-001,4.187377e-005
4.360000e-001,5.261612e-005
4.370000e-001,4.925914e-005
4.380000e-001,2.173186e-005
4.390000e-001,-1.720916e-005
4.400000e-001,-6.084996e-005
4.410000e-001,-9.710540e-005
4.420000e-001,-7.360651e-005
4.430000e-001,-3.533688e-005
4.440000e-001,-4.452619e-006
4.450000e-001,2.240326e-005
4.460000e-001,4.690925e-005
4.470000e-001,6.268708e-005
4.480000e-001,3.046002e-005
4.490000e-001,-3.869386e-005
4.500000e-001,-3.466548e-005
4.510000e-001,-2.526593e-005
4.520000e-001,-2.526593e-005
4.530000e-001,-3.130850e-005
4.540000e-001,-3.399408e-005
4.550000e-001,3.247421e-005
4.560000e-001,8.719307e-005
4.570000e-001,4.724495e-005
4.580000e-001,-2.190894e-005
4.590000e-001,-5.883577e-005
4.600000e-001,-5.480739e-005
4.610000e-001,-2.828722e-005
4.620000e-001,8.303921e-006
4.630000e-001,1.065381e-005
4.640000e-001,9.646717e-006
4.650000e-001,3.650260e-005
4.660000e-001,6.738686e-005
4.670000e-001,4.590215e-005
4.680000e-001,1.871057e-005
4.690000e-001,4.120237e-005
4.700000e-001,1.325124e-004
4.710000e-001,1.224414e-004
4.720000e-001,8.303921e-006
4.730000e-001,-1.132189e-004
4.740000e-001,-7.763489e-005
4.750000e-001,2.710304e-005
4.760000e-001,2.471585e-007
4.770000e-001,-8.636304e-005
4.780000e-001,-9.777679e-005
4.790000e-001,-1.788056e-005
4.800000e-001,7.712211e-005
4.810000e-001,7.645071e-005
4.820000e-001,-1.888765e-005
4.830000e-001,-7.058522e-005
4.840000e-001,-2.862291e-005
4.850000e-001,6.470127e-005
4.860000e-001,1.166091e-005
4.870000e-001,-6.689254e-005
4.880000e-001,-7.461361e-005
4.890000e-001,-9.152400e-006
4.900000e-001,1.770348e-005
4.910000e-001,4.120237e-005
4.920000e-001,2.471585e-007
4.930000e-001,-4.070805e-005
4.940000e-001,-4.003666e-005
4.950000e-001,-3.735107e-005
4.960000e-001,-3.600828e-005
4.970000e-001,-2.392313e-005
4.980000e-001,-1.250938e-005
4.990000e-001,4.657355e-005
5.000000e-001,5.328752e-005
5.010000e-001,9.646717e-006
5.020000e-001,2.341036e-005
5.030000e-001,2.676734e-005
5.040000e-001,1.098951e-005
5.050000e-001,8.975321e-006
5.060000e-001,-8.145306e-006
5.070000e-001,1.589951e-006
5.080000e-001,4.422366e-005
5.090000e-001,1.199660e-005
5.100000e-001,-3.332269e-005
5.110000e-001,-1.015949e-005
5.120000e-001,2.106046e-005
5.130000e-001,8.975321e-006
5.140000e-001,-5.413599e-005
5.150000e-001,-3.432978e-005
5.160000e-001,1.065381e-005
5.170000e-001,4.657355e-005
5.180000e-001,2.710304e-005
5.190000e-001,5.127333e-005
5.200000e-001,6.705116e-005
5.210000e-001,3.046002e-005
5.220000e-001,-1.788056e-005
5.230000e-001,-3.835817e-005
5.240000e-001,-2.996571e-005
5.250000e-001,-1.586637e-005
5.260000e-001,-1.620207e-005
5.270000e-001,-6.466808e-006
5.280000e-001,-1.250938e-005
5.290000e-001,-1.095634e-006
5.300000e-001,2.173186e-005
5.310000e-001,3.280991e-005
5.320000e-001,1.703208e-005
5.330000e-001,9.646717e-006
5.340000e-001,6.940105e-005
5.350000e-001,1.509758e-004
5.360000e-001,7.880060e-005
5.370000e-001,-8.770585e-005
5.380000e-001,-1.743161e-004
5.390000e-001,-1.833799e-004
5.400000e-001,-1.316823e-004
5.410000e-001,-6.722824e-005
5.420000e-001,-2.929431e-005
5.430000e-001,4.275540e-006
5.440000e-001,3.046002e-005
5.450000e-001,5.798730e-005
5.460000e-001,8.450748e-005
5.470000e-001,3.247421e-005
5.480000e-001,-1.250938e-005
5.490000e-001,-4.003666e-005
5.500000e-001,-2.023045e-005
5.510000e-001,7.632525e-006
5.520000e-001,3.482410e-005
5.530000e-001,4.187377e-005
5.540000e-001,1.031811e-005
5.550000e-001,-2.526593e-005
5.560000e-001,4.275540e-006
5.570000e-001,3.113142e-005
5.580000e-001,9.646717e-006
5.590000e-001,9.646717e-006
5.600000e-001,1.098951e-005
5.610000e-001,-5.124015e-006
5.620000e-001,-5.795412e-006
5.630000e-001,2.471585e-007
5.640000e-001,4.275540e-006
5.650000e-001,2.932747e-006
5.660000e-001,-6.802513e-006
5.670000e-001,-2.123755e-005
5.680000e-001,-1.049519e-005
5.690000e-001,2.932747e-006
5.700000e-001,9.646717e-006
5.710000e-001,6.671546e-005
5.720000e-001,8.417178e-005
5.730000e-001,4.489506e-005
5.740000e-001,-5.749298e-005
5.750000e-001,-6.353556e-005
5.760000e-001,-3.197989e-005
5.770000e-001,1.770348e-005
5.780000e-001,1.254253e-006
5.790000e-001,5.618336e-006
5.800000e-001,2.811013e-005
5.810000e-001,5.933009e-005
5.820000e-001,1.059922e-004
5.830000e-001,2.777443e-005
5.840000e-001,-5.245750e-005
5.850000e-001,-9.509121e-005
5.860000e-001,-6.152136e-005
5.870000e-001,-8.853962e-008
5.880000e-001,-1.049519e-005
5.890000e-001,-8.300606e-005
5.900000e-001,-4.675063e-005
5.910000e-001,-1.720916e-005
5.920000e-001,-2.929431e-005
5.930000e-001,-3.130850e-005
5.940000e-001,5.282634e-006
5.950000e-001,1.770348e-005
5.960000e-001,-9.823796e-006
5.970000e-001,7.632525e-006
5.980000e-001,6.570836e-005
5.990000e-001,4.858774e-005
6.000000e-001,-1.318078e-005
6.010000e-001,-3.768677e-005
6.020000e-001,-2.325174e-005
6.030000e-001,4.455936e-005
6.040000e-001,5.328752e-005
6.050000e-001,4.086667e-005
6.060000e-001,4.946936e-006
6.070000e-001,-3.130850e-005
6.080000e-001,-3.802247e-005
6.090000e-001,-2.996571e-005
6.100000e-001,-2.438430e-006
6.110000e-001,8.975321e-006
6.120000e-001,3.985958e-005
6.130000e-001,5.496601e-005
6.140000e-001,6.625430e-006
6.150000e-001,-5.749298e-005
6.160000e-001,-4.540783e-005
6.170000e-001,1.589951e-006
6.180000e-001,4.556645e-005
6.190000e-001,6.973674e-005
6.200000e-001,3.885248e-005
6.210000e-001,7.296827e-006
6.220000e-001,-4.452619e-006
6.230000e-001,1.468219e-005
6.240000e-001,-7.138211e-006
6.250000e-001,-1.183799e-005
6.260000e-001,4.791634e-005
6.270000e-001,1.281483e-004
6.280000e-001,1.019638e-004
6.290000e-001,-5.917147e-005
6.300000e-001,-1.823728e-004
6.310000e-001,-1.719662e-004
6.320000e-001,-1.293325e-004
6.330000e-001,-4.977192e-005
6.340000e-001,-7.809608e-006
6.350000e-001,2.441745e-005
6.360000e-001,2.441745e-005
6.370000e-001,1.065381e-005
6.380000e-001,3.939842e-006
6.390000e-001,7.968223e-006
6.400000e-001,1.233230e-005
6.410000e-001,4.611238e-006
6.420000e-001,1.065381e-005
6.430000e-001,2.173186e-005
6.440000e-001,4.489506e-005
6.450000e-001,5.127333e-005
6.460000e-001,5.362322e-005
6.470000e-001,4.120237e-005
6.480000e-001,1.904627e-005
6.490000e-001,4.153807e-005
6.500000e-001,4.611238e-006
6.510000e-001,-3.063710e-005
6.520000e-001,-1.653777e-005
6.530000e-001,2.710304e-005
6.540000e-001,4.053098e-005
6.550000e-001,1.636069e-005
6.560000e-001,-2.023045e-005
6.570000e-001,-3.869386e-005
6.580000e-001,-4.205085e-005
6.590000e-001,-1.720916e-005
6.600000e-001,4.275540e-006
6.610000e-001,8.975321e-006
6.620000e-001,-2.056614e-005
6.630000e-001,-2.123755e-005
6.640000e-001,2.374605e-005
6.650000e-001,5.194472e-005
6.660000e-001,8.975321e-006
6.670000e-001,-4.205085e-005
6.680000e-001,-6.420695e-005
6.690000e-001,-4.788317e-006
6.700000e-001,-9.152400e-006
6.710000e-001,1.468219e-005
6.720000e-001,2.240326e-005
6.730000e-001,-1.788056e-005
6.740000e-001,-2.358743e-005
6.750000e-001,4.611238e-006
6.760000e-001,5.395892e-005
6.770000e-001,4.724495e-005
6.780000e-001,3.314561e-005
6.790000e-001,-3.197989e-005
6.800000e-001,-7.259941e-005
6.810000e-001,-6.152136e-005
6.820000e-001,2.710304e-005
6.830000e-001,5.362322e-005
6.840000e-001,6.537266e-005
6.850000e-001,-1.989475e-005
6.860000e-001,-6.487835e-005
6.870000e-001,-7.864199e-005
6.880000e-001,-6.219276e-005
6.890000e-001,2.471585e-007
6.900000e-001,1.254253e-006
6.910000e-001,-2.929431e-005
6.920000e-001,2.471585e-007
6.930000e-001,7.175094e-005
6.940000e-001,7.141524e-005
6.950000e-001,2.597049e-006
6.960000e-001,-3.781223e-006
6.970000e-001,5.026623e-005
6.980000e-001,1.177416e-004
6.990000e-001,7.577932e-005
7.000000e-001,-3.533688e-005
7.010000e-001,-9.274132e-005
7.020000e-001,-9.475551e-005
7.030000e-001,-6.319986e-005
7.040000e-001,-3.097280e-005
7.050000e-001,1.971767e-005
7.060000e-001,7.007244e-005
7.070000e-001,7.074384e-005
7.080000e-001,1.904627e-005
7.090000e-001,2.261351e-006
7.100000e-001,-9.152400e-006
7.110000e-001,-6.017857e-005
7.120000e-001,-6.957812e-005
7.130000e-001,-5.795412e-006
7.140000e-001,3.939842e-006
7.150000e-001,-1.318078e-005
7.160000e-001,-2.123755e-005
7.170000e-001,1.535359e-005
7.180000e-001,4.321656e-005
7.190000e-001,3.616690e-005
7.200000e-001,4.523075e-005
7.210000e-001,8.975321e-006
7.220000e-001,-4.104375e-005
7.230000e-001,-5.111471e-005
7.240000e-001,-3.634398e-005
7.250000e-001,1.367510e-005
7.260000e-001,4.321656e-005
7.270000e-001,6.000149e-005
7.280000e-001,7.779351e-005
7.290000e-001,4.523075e-005
7.300000e-001,-1.049519e-005
7.310000e-001,-2.660872e-005
7.320000e-001,-1.586637e-005
7.330000e-001,-7.138211e-006
7.340000e-001,1.367510e-005
7.350000e-001,-2.862291e-005
7.360000e-001,-2.190894e-005
7.370000e-001,-5.459713e-006
7.380000e-001,-1.767034e-006
7.390000e-001,-7.473909e-006
7.400000e-001,-3.265129e-005
7.410000e-001,-6.454265e-005
7.420000e-001,-4.137945e-005
7.430000e-001,-1.922335e-005
7.440000e-001,9.311019e-006
7.450000e-001,2.777443e-005
7.460000e-001,4.455936e-005
7.470000e-001,3.314561e-005
7.480000e-001,2.005337e-005
7.490000e-001,4.791634e-005
7.500000e-001,6.000149e-005
7.510000e-001,2.911723e-005
7.520000e-001,-1.620207e-005
7.530000e-001,-3.600828e-005
7.540000e-001,-1.351648e-005
7.550000e-001,6.289732e-006
7.560000e-001,-2.392313e-005
7.570000e-001,-4.205085e-005
7.580000e-001,1.770348e-005
7.590000e-001,1.589951e-006
7.600000e-001,-4.272225e-005
7.610000e-001,-4.171515e-005
7.620000e-001,-2.392313e-005
7.630000e-001,-5.124015e-006
7.640000e-001,3.683829e-005
7.650000e-001,8.820016e-005
7.660000e-001,3.448840e-005
7.670000e-001,-7.562070e-005
7.680000e-001,-9.509121e-005
7.690000e-001,-3.197989e-005
7.700000e-001,5.530171e-005
