# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 29220 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.W Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.X Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Y Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Z Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Accuracy Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: OrientationAccuracy Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Quat 1.W [Orientation],X [s],Avanti Sensor 1: Quat 1.X [Orientation],X [s],Avanti Sensor 1: Quat 1.Y [Orientation],X [s],Avanti Sensor 1: Quat 1.Z [Orientation],X [s],Avanti Sensor 1: Quat 1.Accuracy [OrientationAccuracy]
1.35120e+001,1.63787e-003,,,,,,,,,,
1.35130e+001,1.27498e-003,,,,,,,,,,
1.35140e+001,9.19478e-004,,,,,,,,,,
1.35150e+001,5.64981e-004,,,,,,,,,,
1.35160e+001,1.52407e-004,,,,,,,,,,
1.35170e+001,-6.53605e-004,,,,,,,,,,
1.35180e+001,-1.40993e-003,,,,,,,,,,
1.35190e+001,-1.70300e-003,,,,,,,,,,
1.35200e+001,-1.49755e-003,,,,,,,,,,
1.35210e+001,-1.22295e-003,,,,,,,,,,
1.35220e+001,-9.40291e-004,,,,,,,,,,
1.35230e+001,-6.65019e-004,,,,,,,,,,
1.35240e+001,-3.67590e-004,,,,,,,,,,
1.35250e+001,2.80308e-004,,,,,,,,,,
1.35260e+001,1.14372e-003,,,,,,,,,,
1.35270e+001,1.64022e-003,,,,,,,,,,
1.35280e+001,1.60565e-003,,,,,,,,,,
1.35290e+001,1.29882e-003,,,,,,,,,,
1.35300e+001,9.49691e-004,,,,,,,,,,
1.35310e+001,6.20035e-004,,,,,,,,,,
1.35320e+001,2.74266e-004,,,,,,,,,,
1.35330e+001,-2.07126e-004,,,,,,,,,,
1.35340e+001,-1.07289e-003,,,,,,,,,,
1.35350e+001,-1.68890e-003,,,,,,,,,,
1.35360e+001,-1.75402e-003,,,,,,,,,,
1.35370e+001,-1.47372e-003,,,,,,,,,,
1.35380e+001,-1.17931e-003,,,,,,,,,,
1.35390e+001,-8.93294e-004,,,,,,,,,,
1.35400e+001,-6.12650e-004,,,,,,,,,,
1.35410e+001,-2.45396e-004,,,,,,,,,,
1.35420e+001,5.86465e-004,,,,,,,,,,
1.35430e+001,1.34917e-003,,,,,,,,,,
1.35440e+001,1.68353e-003,,,,,,,,,,
1.35450e+001,1.52105e-003,,,,,,,,,,
1.35460e+001,1.18804e-003,,,,,,,,,,
1.35470e+001,8.44617e-004,,,,,,,,,,
1.35480e+001,5.17647e-004,,,,,,,,,,
1.35490e+001,1.64828e-004,,,,,,,,,,
1.35500e+001,-4.57557e-004,,,,,,,,,,
1.35510e+001,-1.29747e-003,,,,,,,,,,
1.35520e+001,-1.75537e-003,,,,,,,,,,
1.35530e+001,-1.64526e-003,,,,,,,,,,
1.35540e+001,-1.34716e-003,,,,,,,,,,
1.35550e+001,-1.05275e-003,,,,,,,,,,
1.35560e+001,-7.57000e-004,,,,,,,,,,
1.35570e+001,-4.69306e-004,,,,,,,,,,
1.35580e+001,7.72107e-006,,,,,,,,,,
1.35590e+001,9.15450e-004,,,,,,,,,,
1.35600e+001,1.54455e-003,,,,,,,,,,
1.35610e+001,1.68621e-003,,,,,,,,,,
1.35620e+001,1.44417e-003,,,,,,,,,,
1.35630e+001,1.11485e-003,,,,,,,,,,
1.35640e+001,7.68750e-004,,,,,,,,,,
1.35650e+001,4.39765e-004,,,,,,,,,,
1.35660e+001,5.30404e-005,,,,,,,,,,
1.35670e+001,-7.39544e-004,,,,,,,,,,
1.35680e+001,-1.48748e-003,,,,,,,,,,
1.35690e+001,-1.76376e-003,,,,,,,,,,
1.35700e+001,-1.52978e-003,,,,,,,,,,
1.35710e+001,-1.24981e-003,,,,,,,,,,
1.35720e+001,-9.60433e-004,,,,,,,,,,
1.35730e+001,-6.88182e-004,,,,,,,,,,
1.35740e+001,-3.82361e-004,,,,,,,,,,
1.35750e+001,2.76280e-004,,,,,,,,,,
1.35760e+001,1.15178e-003,,,,,,,,,,
1.35770e+001,1.64559e-003,,,,,,,,,,
1.35780e+001,1.62377e-003,,,,,,,,,,
1.35790e+001,1.33071e-003,,,,,,,,,,
1.35800e+001,9.99374e-004,,,,,,,,,,
1.35810e+001,6.69383e-004,,,,,,,,,,
1.35820e+001,3.20592e-004,,,,,,,,,,
1.35830e+001,-1.67514e-004,,,,,,,,,,
1.35840e+001,-1.07121e-003,,,,,,,,,,
1.35850e+001,-1.70803e-003,,,,,,,,,,
1.35860e+001,-1.79599e-003,,,,,,,,,,
1.35870e+001,-1.52306e-003,,,,,,,,,,
1.35880e+001,-1.23000e-003,,,,,,,,,,
1.35890e+001,-9.14443e-004,,,,,,,,,,
1.35900e+001,-6.03922e-004,,,,,,,,,,
1.35910e+001,-1.88998e-004,,,,,,,,,,
1.35920e+001,7.21416e-004,,,,,,,,,,
1.35930e+001,1.57107e-003,,,,,,,,,,
1.35940e+001,1.96820e-003,,,,,,,,,,
1.35950e+001,1.82318e-003,,,,,,,,,,
1.35960e+001,1.47539e-003,,,,,,,,,,
1.35970e+001,1.07591e-003,,,,,,,,,,
1.35980e+001,6.65019e-004,,,,,,,,,,
1.35990e+001,1.97055e-004,,,,,,,,,,
1.36000e+001,-5.52224e-004,,,,,,,,,,
1.36010e+001,-1.50896e-003,,,,,,,,,,
1.36020e+001,-2.05347e-003,,,,,,,,,,
1.36030e+001,-1.94772e-003,,,,,,,,,,
1.36040e+001,-1.60900e-003,,,,,,,,,,
1.36050e+001,-1.22966e-003,,,,,,,,,,
1.36060e+001,-8.08026e-004,,,,,,,,,,
1.36070e+001,-3.52483e-004,,,,,,,,,,
1.36080e+001,2.80980e-004,,,,,,,,,,
1.36090e+001,1.31795e-003,,,,,,,,,,
1.36100e+001,2.03265e-003,,,,,,,,,,
1.36110e+001,2.20386e-003,,,,,,,,,,
1.36120e+001,1.85205e-003,,,,,,,,,,
1.36130e+001,1.43780e-003,,,,,,,,,,
1.36140e+001,9.79904e-004,,,,,,,,,,
1.36150e+001,5.22011e-004,,,,,,,,,,
1.36160e+001,-1.51064e-005,,,,,,,,,,
1.36170e+001,-7.64721e-004,,,,,,,,,,
1.36180e+001,-1.45626e-003,,,,,,,,,,
1.36190e+001,-1.44921e-003,,,,,,,,,,
1.36200e+001,-1.02925e-003,,,,,,,,,,
1.36210e+001,-8.89937e-004,,,,,,,,,,
1.36220e+001,-7.01274e-004,,,,,,,,,,
1.36230e+001,-3.00114e-004,,,,,,,,,,
1.36240e+001,-2.38346e-005,,,,,,,,,,
1.36250e+001,2.07126e-004,,,,,,,,,,
1.36260e+001,5.77066e-004,,,,,,,,,,
1.36270e+001,7.23430e-004,,,,,,,,,,
1.36280e+001,6.51591e-004,,,,,,,,,,
1.36290e+001,5.12276e-004,,,,,,,,,,
1.36300e+001,4.97169e-004,,,,,,,,,,
1.36310e+001,6.25406e-004,,,,,,,,,,
1.36320e+001,8.40589e-004,,,,,,,,,,
1.36330e+001,1.04704e-003,,,,,,,,,,
1.36340e+001,7.91913e-004,,,,,,,,,,
1.36350e+001,6.56962e-004,,,,,,,,,,
1.36360e+001,8.17762e-004,,,,,,,,,,
1.36370e+001,1.09236e-003,,,,,,,,,,
1.36380e+001,1.48782e-003,,,,,,,,,,
1.36390e+001,1.86850e-003,,,,,,,,,,
1.36400e+001,1.71441e-003,,,,,,,,,,
1.36410e+001,1.25921e-003,,,,,,,,,,
1.36420e+001,1.16219e-003,,,,,,,,,,
1.36430e+001,1.02287e-003,,,,,,,,,,
1.36440e+001,7.55993e-004,,,,,,,,,,
1.36450e+001,4.65614e-004,,,,,,,,,,
1.36460e+001,3.76318e-004,,,,,,,,,,
1.36470e+001,5.20333e-004,,,,,,,,,,
1.36480e+001,8.06683e-004,,,,,,,,,,
1.36490e+001,1.18132e-003,,,,,,,,,,
1.36500e+001,1.34313e-003,,,,,,,,,,
1.36510e+001,1.04402e-003,,,,,,,,,,
1.36520e+001,7.99298e-004,,,,,,,,,,
1.36530e+001,7.00938e-004,,,,,,,,,,
1.36540e+001,4.26673e-004,,,,,,,,,,
1.36550e+001,-4.33051e-005,,,,,,,,,,
1.36560e+001,-6.05936e-004,,,,,,,,,,
1.36570e+001,-1.21120e-003,,,,,,,,,,
1.36580e+001,-1.70568e-003,,,,,,,,,,
1.36590e+001,-1.90710e-003,,,,,,,,,,
1.36600e+001,-2.15552e-003,,,,,,,,,,
1.36610e+001,-2.39554e-003,,,,,,,,,,
1.36620e+001,-2.44791e-003,,,,,,,,,,
1.36630e+001,-2.18674e-003,,,,,,,,,,
1.36640e+001,-1.73086e-003,,,,,,,,,,
1.36650e+001,-1.41631e-003,,,,,,,,,,
1.36660e+001,-1.09673e-003,,,,,,,,,,
1.36670e+001,-1.08128e-003,,,,,,,,,,
1.36680e+001,-1.10680e-003,,,,,,,,,,
1.36690e+001,-9.87961e-004,,,,,,,,,,
1.36700e+001,-8.04669e-004,,,,,,,,,,
1.36710e+001,-7.67407e-004,,,,,,,,,,
1.36720e+001,-8.38239e-004,,,,,,,,,,
1.36730e+001,-9.74533e-004,,,,,,,,,,
1.36740e+001,-1.35857e-003,,,,,,,,,,
1.36750e+001,-1.86984e-003,,,,,,,,,,
1.36760e+001,-2.16962e-003,,,,,,,,,,
1.36770e+001,-2.36500e-003,,,,,,,,,,
1.36780e+001,-2.39152e-003,,,,,,,,,,
1.36790e+001,-2.08032e-003,,,,,,,,,,
1.36800e+001,-1.41295e-003,,,,,,,,,,
1.36810e+001,-6.40177e-004,,,,,,,,,,
1.36820e+001,-3.86053e-005,,,,,,,,,,
1.36830e+001,4.69642e-004,,,,,,,,,,
1.36840e+001,6.16342e-004,,,,,,,,,,
1.36850e+001,7.61700e-004,,,,,,,,,,
1.36860e+001,9.54391e-004,,,,,,,,,,
1.36870e+001,9.89303e-004,,,,,,,,,,
1.36880e+001,8.06683e-004,,,,,,,,,,
1.36890e+001,4.76020e-004,,,,,,,,,,
1.36900e+001,5.16976e-005,,,,,,,,,,
1.36910e+001,-6.34806e-004,,,,,,,,,,
1.36920e+001,-1.11553e-003,,,,,,,,,,
1.36930e+001,-1.47573e-003,,,,,,,,,,
1.36940e+001,-1.72314e-003,,,,,,,,,,
1.36950e+001,-1.72113e-003,,,,,,,,,,
1.36960e+001,-1.37334e-003,,,,,,,,,,
1.36970e+001,-7.29137e-004,,,,,,,,,,
1.36980e+001,-6.78111e-005,,,,,,,,,,
1.36990e+001,5.55581e-004,,,,,,,,,,
1.37000e+001,9.40963e-004,,,,,,,,,,
1.37010e+001,1.05846e-003,,,,,,,,,,
1.37020e+001,1.20650e-003,,,,,,,,,,
1.37030e+001,1.33104e-003,,,,,,,,,,
1.37040e+001,1.20381e-003,,,,,,,,,,
1.37050e+001,8.53346e-004,,,,,,,,,,
1.37060e+001,3.91089e-004,,,,,,,,,,
1.37070e+001,-1.49386e-004,,,,,,,,,,
1.37080e+001,-6.84489e-004,,,,,,,,,,
1.37090e+001,-1.06886e-003,,,,,,,,,,
1.37100e+001,-1.40758e-003,,,,,,,,,,
1.37110e+001,-1.62713e-003,,,,,,,,,,
1.37120e+001,-1.56872e-003,,,,,,,,,,
1.37130e+001,-1.15850e-003,,,,,,,,,,
1.37140e+001,-5.10597e-004,,,,,,,,,,
1.37150e+001,1.74899e-004,,,,,,,,,,
1.37160e+001,8.63081e-004,,,,,,,,,,
1.37170e+001,1.20012e-003,,,,,,,,,,
1.37180e+001,1.36864e-003,,,,,,,,,,
1.37190e+001,1.48815e-003,,,,,,,,,,
1.37200e+001,1.49151e-003,,,,,,,,,,
1.37210e+001,1.24544e-003,,,,,,,,,,
1.37220e+001,7.80499e-004,,,,,,,,,,
1.37230e+001,2.44724e-004,,,,,,,,,,
1.37240e+001,-3.41405e-004,,,,,,,,,,
1.37250e+001,-7.20073e-004,,,,,,,,,,
1.37260e+001,-9.74197e-004,,,,,,,,,,
1.37270e+001,-1.23235e-003,,,,,,,,,,
1.37280e+001,-1.41765e-003,,,,,,,,,,
1.37290e+001,-1.32164e-003,,,,,,,,,,
1.37300e+001,-8.76509e-004,,,,,,,,,,
1.37310e+001,-2.79973e-004,,,,,,,,,,
1.37320e+001,3.46777e-004,,,,,,,,,,
1.37330e+001,9.26192e-004,,,,,,,,,,
1.37340e+001,1.14104e-003,,,,,,,,,,
1.37350e+001,1.33642e-003,,,,,,,,,,
1.37360e+001,1.57342e-003,,,,,,,,,,
1.37370e+001,1.55798e-003,,,,,,,,,,
1.37380e+001,1.21053e-003,,,,,,,,,,
1.37390e+001,6.87175e-004,,,,,,,,,,
1.37400e+001,8.29175e-005,,,,,,,,,,
1.37410e+001,-5.22011e-004,,,,,,,,,,
1.37420e+001,-8.59052e-004,,,,,,,,,,
1.37430e+001,-1.15782e-003,,,,,,,,,,
1.37440e+001,-1.42135e-003,,,,,,,,,,
1.37450e+001,-1.49352e-003,,,,,,,,,,
1.37460e+001,-1.26122e-003,,,,,,,,,,
1.37470e+001,-7.45922e-004,,,,,,,,,,
1.37480e+001,-1.33944e-004,,,,,,,,,,
1.37490e+001,5.10933e-004,,,,,,,,,,
1.37500e+001,9.58755e-004,,,,,,,,,,
1.37510e+001,1.14641e-003,,,,,,,,,,
1.37520e+001,1.38140e-003,,,,,,,,,,
1.37530e+001,1.58349e-003,,,,,,,,,,
1.37540e+001,1.48949e-003,,,,,,,,,,
1.37550e+001,1.07659e-003,,,,,,,,,,
1.37560e+001,5.26040e-004,,,,,,,,,,
1.37570e+001,-1.13466e-004,,,,,,,,,,
1.37580e+001,-6.75761e-004,,,,,,,,,,
1.37590e+001,-1.01247e-003,,,,,,,,,,
1.37600e+001,-1.34514e-003,,,,,,,,,,
1.37610e+001,-1.60229e-003,,,,,,,,,,
1.37620e+001,-1.61303e-003,,,,,,,,,,
1.37630e+001,-1.26424e-003,,,,,,,,,,
1.37640e+001,-6.54948e-004,,,,,,,,,,
1.37650e+001,6.37827e-006,,,,,,,,,,
1.37660e+001,6.97581e-004,,,,,,,,,,
1.37670e+001,1.05779e-003,,,,,,,,,,
1.37680e+001,1.29143e-003,,,,,,,,,,
1.37690e+001,1.53851e-003,,,,,,,,,,
1.37700e+001,1.60766e-003,,,,,,,,,,
1.37710e+001,1.37737e-003,,,,,,,,,,
1.37720e+001,9.23171e-004,,,,,,,,,,
1.37730e+001,3.45769e-004,,,,,,,,,,
1.37740e+001,-3.12535e-004,,,,,,,,,,
1.37750e+001,-8.01312e-004,,,,,,,,,,
1.37760e+001,-1.19844e-003,,,,,,,,,,
1.37770e+001,-1.60632e-003,,,,,,,,,,
1.37780e+001,-1.82049e-003,,,,,,,,,,
1.37790e+001,-1.70098e-003,,,,,,,,,,
1.37800e+001,-1.18300e-003,,,,,,,,,,
1.37810e+001,-4.78035e-004,,,,,,,,,,
1.37820e+001,2.49424e-004,,,,,,,,,,
1.37830e+001,8.94972e-004,,,,,,,,,,
1.37840e+001,1.16521e-003,,,,,,,,,,
1.37850e+001,1.43041e-003,,,,,,,,,,
1.37860e+001,1.67782e-003,,,,,,,,,,
1.37870e+001,1.69494e-003,,,,,,,,,,
1.37880e+001,1.37603e-003,,,,,,,,,,
1.37890e+001,8.30182e-004,,,,,,,,,,
1.37900e+001,1.60800e-004,,,,,,,,,,
1.37910e+001,-5.41482e-004,,,,,,,,,,
1.37920e+001,-1.02522e-003,,,,,,,,,,
1.37930e+001,-1.47976e-003,,,,,,,,,,
1.37940e+001,-1.87924e-003,,,,,,,,,,
1.37950e+001,-2.00009e-003,,,,,,,,,,
1.37960e+001,-1.71844e-003,,,,,,,,,,
1.37970e+001,-1.08128e-003,,,,,,,,,,
1.37980e+001,-3.40063e-004,,,,,,,,,,
1.37990e+001,4.36072e-004,,,,,,,,,,
1.38000e+001,1.02019e-003,,,,,,,,,,
1.38010e+001,1.31695e-003,,,,,,,,,,
1.38020e+001,1.61035e-003,,,,,,,,,,
1.38030e+001,1.79599e-003,,,,,,,,,,
1.38040e+001,1.67211e-003,,,,,,,,,,
1.38050e+001,1.24175e-003,,,,,,,,,,
1.38060e+001,6.31785e-004,,,,,,,,,,
1.38070e+001,-9.43313e-005,,,,,,,,,,
1.38080e+001,-7.78820e-004,,,,,,,,,,
1.38090e+001,-1.26659e-003,,,,,,,,,,
1.38100e+001,-1.74798e-003,,,,,,,,,,
1.38110e+001,-2.07092e-003,,,,,,,,,,
1.38120e+001,-2.04810e-003,,,,,,,,,,
1.38130e+001,-1.59020e-003,,,,,,,,,,
1.38140e+001,-8.72480e-004,,,,,,,,,,
1.38150e+001,-9.53384e-005,,,,,,,,,,
1.38160e+001,6.96574e-004,,,,,,,,,,
1.38170e+001,1.15715e-003,,,,,,,,,,
1.38180e+001,1.46331e-003,,,,,,,,,,
1.38190e+001,1.73858e-003,,,,,,,,,,
1.38200e+001,1.83325e-003,,,,,,,,,,
1.38210e+001,1.58819e-003,,,,,,,,,,
1.38220e+001,1.07927e-003,,,,,,,,,,
1.38230e+001,4.05188e-004,,,,,,,,,,
1.38240e+001,-3.52483e-004,,,,,,,,,,
1.38250e+001,-9.57748e-004,,,,,,,,,,
1.38260e+001,-1.44585e-003,,,,,,,,,,
1.38270e+001,-1.90106e-003,,,,,,,,,,
1.38280e+001,-2.13169e-003,,,,,,,,,,
1.38290e+001,-1.96316e-003,,,,,,,,,,
1.38300e+001,-1.38173e-003,,,,,,,,,,
1.38310e+001,-6.16678e-004,,,,,,,,,,
1.38320e+001,1.62142e-004,,,,,,,,,,
1.38330e+001,9.03700e-004,,,,,,,,,,
1.38340e+001,1.26290e-003,,,,,,,,,,
1.38350e+001,1.57879e-003,,,,,,,,,,
1.38360e+001,1.82452e-003,,,,,,,,,,
1.38370e+001,1.80941e-003,,,,,,,,,,
1.38380e+001,1.45391e-003,,,,,,,,,,
1.38390e+001,8.83223e-004,,,,,,,,,,
1.38400e+001,1.82956e-004,,,,,,,,,,
1.38410e+001,-5.77401e-004,,,,,,,,,,
1.38420e+001,-1.11284e-003,,,,,,,,,,
1.38430e+001,-1.61236e-003,,,,,,,,,,
1.38440e+001,-2.01654e-003,,,,,,,,,,
1.38450e+001,-2.13370e-003,,,,,,,,,,
1.38460e+001,-1.83023e-003,,,,,,,,,,
1.38470e+001,-1.17528e-003,,,,,,,,,,
1.38480e+001,-3.89746e-004,,,,,,,,,,
1.38490e+001,4.15259e-004,,,,,,,,,,
1.38500e+001,1.02354e-003,,,,,,,,,,
1.38510e+001,1.34984e-003,,,,,,,,,,
1.38520e+001,1.65768e-003,,,,,,,,,,
1.38530e+001,1.86178e-003,,,,,,,,,,
1.38540e+001,1.72650e-003,,,,,,,,,,
1.38550e+001,1.29412e-003,,,,,,,,,,
1.38560e+001,6.79118e-004,,,,,,,,,,
1.38570e+001,-5.63973e-005,,,,,,,,,,
1.38580e+001,-7.56329e-004,,,,,,,,,,
1.38590e+001,-1.26390e-003,,,,,,,,,,
1.38600e+001,-1.75268e-003,,,,,,,,,,
1.38610e+001,-2.09509e-003,,,,,,,,,,
1.38620e+001,-2.08704e-003,,,,,,,,,,
1.38630e+001,-1.64862e-003,,,,,,,,,,
1.38640e+001,-9.28878e-004,,,,,,,,,,
1.38650e+001,-1.57443e-004,,,,,,,,,,
1.38660e+001,6.50248e-004,,,,,,,,,,
1.38670e+001,1.10512e-003,,,,,,,,,,
1.38680e+001,1.42168e-003,,,,,,,,,,
1.38690e+001,1.72180e-003,,,,,,,,,,
1.38700e+001,1.84399e-003,,,,,,,,,,
1.38710e+001,1.60800e-003,,,,,,,,,,
1.38720e+001,1.10344e-003,,,,,,,,,,
1.38730e+001,4.54536e-004,,,,,,,,,,
1.38740e+001,-2.99107e-004,,,,,,,,,,
1.38750e+001,-8.94636e-004,,,,,,,,,,
1.38760e+001,-1.39919e-003,,,,,,,,,,
1.38770e+001,-1.86514e-003,,,,,,,,,,
1.38780e+001,-2.11792e-003,,,,,,,,,,
1.38790e+001,-1.97592e-003,,,,,,,,,,
1.38800e+001,-1.43008e-003,,,,,,,,,,
1.38810e+001,-6.82811e-004,,,,,,,,,,
1.38820e+001,9.90311e-005,,,,,,,,,,
1.38830e+001,8.40925e-004,,,,,,,,,,
1.38840e+001,1.19811e-003,,,,,,,,,,
1.38850e+001,1.52105e-003,,,,,,,,,,
1.38860e+001,1.81042e-003,,,,,,,,,,
1.38870e+001,1.82385e-003,,,,,,,,,,
1.38880e+001,1.49453e-003,,,,,,,,,,
1.38890e+001,9.31563e-004,,,,,,,,,,
1.38900e+001,2.39689e-004,,,,,,,,,,
1.38910e+001,-5.15297e-004,,,,,,,,,,
1.38920e+001,-1.03630e-003,,,,,,,,,,
1.38930e+001,-1.55160e-003,,,,,,,,,,
1.38940e+001,-1.98532e-003,,,,,,,,,,
1.38950e+001,-2.12329e-003,,,,,,,,,,
1.38960e+001,-1.84567e-003,,,,,,,,,,
1.38970e+001,-1.20449e-003,,,,,,,,,,
1.38980e+001,-4.50172e-004,,,,,,,,,,
1.38990e+001,3.56176e-004,,,,,,,,,,
1.39000e+001,9.63790e-004,,,,,,,,,,
1.39010e+001,1.29546e-003,,,,,,,,,,
1.39020e+001,1.61169e-003,,,,,,,,,,
1.39030e+001,1.83929e-003,,,,,,,,,,
1.39040e+001,1.74160e-003,,,,,,,,,,
1.39050e+001,1.33037e-003,,,,,,,,,,
1.39060e+001,7.17723e-004,,,,,,,,,,
1.39070e+001,-1.57778e-005,,,,,,,,,,
1.39080e+001,-7.05303e-004,,,,,,,,,,
1.39090e+001,-1.20818e-003,,,,,,,,,,
1.39100e+001,-1.70736e-003,,,,,,,,,,
1.39110e+001,-2.07999e-003,,,,,,,,,,
1.39120e+001,-2.09778e-003,,,,,,,,,,
1.39130e+001,-1.68286e-003,,,,,,,,,,
1.39140e+001,-9.67819e-004,,,,,,,,,,
1.39150e+001,-2.03098e-004,,,,,,,,,,
1.39160e+001,5.95529e-004,,,,,,,,,,
1.39170e+001,1.05040e-003,,,,,,,,,,
1.39180e+001,1.37200e-003,,,,,,,,,,
1.39190e+001,1.69125e-003,,,,,,,,,,
1.39200e+001,1.82989e-003,,,,,,,,,,
1.39210e+001,1.62142e-003,,,,,,,,,,
1.39220e+001,1.13500e-003,,,,,,,,,,
1.39230e+001,5.06569e-004,,,,,,,,,,
1.39240e+001,-2.60166e-004,,,,,,,,,,
1.39250e+001,-8.69123e-004,,,,,,,,,,
1.39260e+001,-1.37569e-003,,,,,,,,,,
1.39270e+001,-1.85339e-003,,,,,,,,,,
1.39280e+001,-2.13471e-003,,,,,,,,,,
1.39290e+001,-2.02661e-003,,,,,,,,,,
1.39300e+001,-1.49084e-003,,,,,,,,,,
1.39310e+001,-7.46258e-004,,,,,,,,,,
1.39320e+001,4.09552e-005,,,,,,,,,,
1.39330e+001,7.72442e-004,,,,,,,,,,
1.39340e+001,1.14372e-003,,,,,,,,,,
1.39350e+001,1.48479e-003,,,,,,,,,,
1.39360e+001,1.79397e-003,,,,,,,,,,
1.39370e+001,1.82687e-003,,,,,,,,,,
1.39380e+001,1.51232e-003,,,,,,,,,,
1.39390e+001,9.59426e-004,,,,,,,,,,
1.39400e+001,2.71916e-004,,,,,,,,,,
1.39410e+001,-4.87770e-004,,,,,,,,,,
1.39420e+001,-1.03059e-003,,,,,,,,,,
1.39430e+001,-1.55160e-003,,,,,,,,,,
1.39440e+001,-2.00143e-003,,,,,,,,,,
1.39450e+001,-2.16190e-003,,,,,,,,,,
1.39460e+001,-1.90643e-003,,,,,,,,,,
1.39470e+001,-1.27431e-003,,,,,,,,,,
1.39480e+001,-5.14626e-004,,,,,,,,,,
1.39490e+001,2.99779e-004,,,,,,,,,,
1.39500e+001,9.04707e-004,,,,,,,,,,
1.39510e+001,1.24645e-003,,,,,,,,,,
1.39520e+001,1.58752e-003,,,,,,,,,,
1.39530e+001,1.84601e-003,,,,,,,,,,
1.39540e+001,1.77282e-003,,,,,,,,,,
1.39550e+001,1.36260e-003,,,,,,,,,,
1.39560e+001,7.54986e-004,,,,,,,,,,
1.39570e+001,2.45060e-005,,,,,,,,,,
1.39580e+001,-6.68376e-004,,,,,,,,,,
1.39590e+001,-1.20046e-003,,,,,,,,,,
1.39600e+001,-1.73086e-003,,,,,,,,,,
1.39610e+001,-2.11725e-003,,,,,,,,,,
1.39620e+001,-2.15216e-003,,,,,,,,,,
1.39630e+001,-1.75503e-003,,,,,,,,,,
1.39640e+001,-1.05779e-003,,,,,,,,,,
1.39650e+001,-2.79301e-004,,,,,,,,,,
1.39660e+001,5.39132e-004,,,,,,,,,,
1.39670e+001,1.02791e-003,,,,,,,,,,
1.39680e+001,1.37200e-003,,,,,,,,,,
1.39690e+001,1.72146e-003,,,,,,,,,,
1.39700e+001,1.87622e-003,,,,,,,,,,
1.39710e+001,1.68252e-003,,,,,,,,,,
1.39720e+001,1.19609e-003,,,,,,,,,,
1.39730e+001,5.42153e-004,,,,,,,,,,
1.39740e+001,-2.30289e-004,,,,,,,,,,
1.39750e+001,-8.53681e-004,,,,,,,,,,
1.39760e+001,-1.38610e-003,,,,,,,,,,
1.39770e+001,-1.91080e-003,,,,,,,,,,
1.39780e+001,-2.21762e-003,,,,,,,,,,
1.39790e+001,-2.13169e-003,,,,,,,,,,
1.39800e+001,-1.61706e-003,,,,,,,,,,
1.39810e+001,-8.96986e-004,,,,,,,,,,
1.39820e+001,-1.33608e-004,,,,,,,,,,
1.39830e+001,5.59609e-004,,,,,,,,,,
1.39840e+001,8.59052e-004,,,,,,,,,,
1.39850e+001,1.10143e-003,,,,,,,,,,
1.39860e+001,1.29210e-003,,,,,,,,,,
1.39870e+001,1.22765e-003,,,,,,,,,,
1.39880e+001,8.69795e-004,,,,,,,,,,
1.39890e+001,3.52819e-004,,,,,,,,,,
