# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 33000 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 2200 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 2200 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 2200 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Pitch 1 [degrees],X [s],Avanti Sensor 1: Roll 1 [degrees],X [s],Avanti Sensor 1: Yaw 1 [degrees]
1.75790e+001,1.56805e-003,,,,,,
1.75800e+001,1.96686e-003,,,,,,
1.75810e+001,2.05951e-003,,,,,,
1.75820e+001,1.74328e-003,,,,,,
1.75830e+001,1.12929e-003,,,,,,
1.75840e+001,4.69642e-004,,,,,,
1.75850e+001,-1.75570e-004,,,,,,
1.75860e+001,-7.43236e-004,,,,,,
1.75870e+001,-1.29378e-003,,,,,,
1.75880e+001,-1.87588e-003,,,,,,
1.75890e+001,-2.20050e-003,,,,,,
1.75900e+001,-2.09778e-003,,,,,,
1.75910e+001,-1.52038e-003,,,,,,
1.75920e+001,-7.56664e-004,,,,,,
1.75930e+001,2.92058e-005,,,,,,
1.75940e+001,6.68376e-004,,,,,,
1.75950e+001,1.22832e-003,,,,,,
1.75960e+001,1.72348e-003,,,,,,
1.75970e+001,2.01386e-003,,,,,,
1.75980e+001,1.99438e-003,,,,,,
1.75990e+001,1.53884e-003,,,,,,
1.76000e+001,9.26528e-004,,,,,,
1.76010e+001,2.88365e-004,,,,,,
1.76020e+001,-2.97093e-004,,,,,,
1.76030e+001,-8.39582e-004,,,,,,
1.76040e+001,-1.36797e-003,,,,,,
1.76050e+001,-1.90307e-003,,,,,,
1.76060e+001,-2.09711e-003,,,,,,
1.76070e+001,-1.84802e-003,,,,,,
1.76080e+001,-1.22631e-003,,,,,,
1.76090e+001,-4.68635e-004,,,,,,
1.76100e+001,2.46403e-004,,,,,,
1.76110e+001,8.01984e-004,,,,,,
1.76120e+001,1.31292e-003,,,,,,
1.76130e+001,1.73993e-003,,,,,,
1.76140e+001,1.90307e-003,,,,,,
1.76150e+001,1.72515e-003,,,,,,
1.76160e+001,1.17192e-003,,,,,,
1.76170e+001,5.60281e-004,,,,,,
1.76180e+001,-5.23690e-005,,,,,,
1.76190e+001,-5.91165e-004,,,,,,
1.76200e+001,-1.10848e-003,,,,,,
1.76210e+001,-1.63922e-003,,,,,,
1.76220e+001,-2.05045e-003,,,,,,
1.76230e+001,-2.10382e-003,,,,,,
1.76240e+001,-1.68386e-003,,,,,,
1.76250e+001,-1.02757e-003,,,,,,
1.76260e+001,-2.80644e-004,,,,,,
1.76270e+001,3.62890e-004,,,,,,
1.76280e+001,8.90608e-004,,,,,,
1.76290e+001,1.36461e-003,,,,,,
1.76300e+001,1.72918e-003,,,,,,
1.76310e+001,1.80774e-003,,,,,,
1.76320e+001,1.50091e-003,,,,,,
1.76330e+001,9.31563e-004,,,,,,
1.76340e+001,3.31334e-004,,,,,,
1.76350e+001,-2.36667e-004,,,,,,
1.76360e+001,-7.48272e-004,,,,,,
1.76370e+001,-1.24578e-003,,,,,,
1.76380e+001,-1.79968e-003,,,,,,
1.76390e+001,-2.09107e-003,,,,,,
1.76400e+001,-1.99774e-003,,,,,,
1.76410e+001,-1.47506e-003,,,,,,
1.76420e+001,-7.93927e-004,,,,,,
1.76430e+001,-8.09033e-005,,,,,,
1.76440e+001,4.95491e-004,,,,,,
1.76450e+001,1.01079e-003,,,,,,
1.76460e+001,1.46096e-003,,,,,,
1.76470e+001,1.72180e-003,,,,,,
1.76480e+001,1.70031e-003,,,,,,
1.76490e+001,1.26995e-003,,,,,,
1.76500e+001,7.04631e-004,,,,,,
1.76510e+001,1.13466e-004,,,,,,
1.76520e+001,-4.21973e-004,,,,,,
1.76530e+001,-9.23842e-004,,,,,,
1.76540e+001,-1.41161e-003,,,,,,
1.76550e+001,-1.90912e-003,,,,,,
1.76560e+001,-2.08536e-003,,,,,,
1.76570e+001,-1.81982e-003,,,,,,
1.76580e+001,-1.22966e-003,,,,,,
1.76590e+001,-5.19326e-004,,,,,,
1.76600e+001,1.51400e-004,,,,,,
1.76610e+001,6.91539e-004,,,,,,
1.76620e+001,1.18166e-003,,,,,,
1.76630e+001,1.60900e-003,,,,,,
1.76640e+001,1.77618e-003,,,,,,
1.76650e+001,1.61706e-003,,,,,,
1.76660e+001,1.10948e-003,,,,,,
1.76670e+001,5.41482e-004,,,,,,
1.76680e+001,-4.16266e-005,,,,,,
1.76690e+001,-5.58938e-004,,,,,,
1.76700e+001,-1.05913e-003,,,,,,
1.76710e+001,-1.58349e-003,,,,,,
1.76720e+001,-1.98297e-003,,,,,,
1.76730e+001,-2.04138e-003,,,,,,
1.76740e+001,-1.63116e-003,,,,,,
1.76750e+001,-9.87289e-004,,,,,,
1.76760e+001,-2.60166e-004,,,,,,
1.76770e+001,3.62890e-004,,,,,,
1.76780e+001,8.81544e-004,,,,,,
1.76790e+001,1.36126e-003,,,,,,
1.76800e+001,1.72750e-003,,,,,,
1.76810e+001,1.80136e-003,,,,,,
1.76820e+001,1.48379e-003,,,,,,
1.76830e+001,9.31228e-004,,,,,,
1.76840e+001,3.42077e-004,,,,,,
1.76850e+001,-2.15183e-004,,,,,,
1.76860e+001,-7.24773e-004,,,,,,
1.76870e+001,-1.23571e-003,,,,,,
1.76880e+001,-1.79162e-003,,,,,,
1.76890e+001,-2.07529e-003,,,,,,
1.76900e+001,-1.97760e-003,,,,,,
1.76910e+001,-1.45425e-003,,,,,,
1.76920e+001,-7.60693e-004,,,,,,
1.76930e+001,-2.85344e-005,,,,,,
1.76940e+001,5.65316e-004,,,,,,
1.76950e+001,1.09538e-003,,,,,,
1.76960e+001,1.57543e-003,,,,,,
1.76970e+001,1.84869e-003,,,,,,
1.76980e+001,1.82519e-003,,,,,,
1.76990e+001,1.36931e-003,,,,,,
1.77000e+001,7.99969e-004,,,,,,
1.77010e+001,1.92020e-004,,,,,,
1.77020e+001,-3.55505e-004,,,,,,
1.77030e+001,-8.88594e-004,,,,,,
1.77040e+001,-1.42840e-003,,,,,,
1.77050e+001,-1.95108e-003,,,,,,
1.77060e+001,-2.14176e-003,,,,,,
1.77070e+001,-1.86011e-003,,,,,,
1.77080e+001,-1.24410e-003,,,,,,
1.77090e+001,-4.91798e-004,,,,,,
1.77100e+001,2.22568e-004,,,,,,
1.77110e+001,8.08698e-004,,,,,,
1.77120e+001,1.33910e-003,,,,,,
1.77130e+001,1.79632e-003,,,,,,
1.77140e+001,1.97961e-003,,,,,,
1.77150e+001,1.80505e-003,,,,,,
1.77160e+001,1.25316e-003,,,,,,
1.77170e+001,6.29435e-004,,,,,,
1.77180e+001,3.35698e-007,,,,,,
1.77190e+001,-5.65652e-004,,,,,,
1.77200e+001,-1.11284e-003,,,,,,
1.77210e+001,-1.69763e-003,,,,,,
1.77220e+001,-2.12464e-003,,,,,,
1.77230e+001,-2.16962e-003,,,,,,
1.77240e+001,-1.71508e-003,,,,,,
1.77250e+001,-1.02019e-003,,,,,,
1.77260e+001,-2.23911e-004,,,,,,
1.77270e+001,4.68299e-004,,,,,,
1.77280e+001,1.05779e-003,,,,,,
1.77290e+001,1.59893e-003,,,,,,
1.77300e+001,1.98566e-003,,,,,,
1.77310e+001,2.07697e-003,,,,,,
1.77320e+001,1.72381e-003,,,,,,
1.77330e+001,1.12963e-003,,,,,,
1.77340e+001,4.72328e-004,,,,,,
1.77350e+001,-1.50729e-004,,,,,,
1.77360e+001,-7.18395e-004,,,,,,
1.77370e+001,-1.28069e-003,,,,,,
1.77380e+001,-1.90375e-003,,,,,,
1.77390e+001,-2.22602e-003,,,,,,
1.77400e+001,-2.10819e-003,,,,,,
1.77410e+001,-1.52474e-003,,,,,,
1.77420e+001,-7.57000e-004,,,,,,
1.77430e+001,3.39055e-005,,,,,,
1.77440e+001,6.83818e-004,,,,,,
1.77450e+001,1.26659e-003,,,,,,
1.77460e+001,1.79162e-003,,,,,,
1.77470e+001,2.08368e-003,,,,,,
1.77480e+001,2.04306e-003,,,,,,
1.77490e+001,1.53783e-003,,,,,,
1.77500e+001,9.04036e-004,,,,,,
1.77510e+001,2.34653e-004,,,,,,
1.77520e+001,-3.87060e-004,,,,,,
1.77530e+001,-9.75204e-004,,,,,,
1.77540e+001,-1.56469e-003,,,,,,
1.77550e+001,-2.12732e-003,,,,,,
1.77560e+001,-2.32706e-003,,,,,,
1.77570e+001,-2.00916e-003,,,,,,
1.77580e+001,-1.33373e-003,,,,,,
1.77590e+001,-5.08919e-004,,,,,,
1.77600e+001,2.63859e-004,,,,,,
1.77610e+001,8.93294e-004,,,,,,
1.77620e+001,1.48144e-003,,,,,,
1.77630e+001,1.97021e-003,,,,,,
1.77640e+001,2.16156e-003,,,,,,
1.77650e+001,1.94504e-003,,,,,,
1.77660e+001,1.34447e-003,,,,,,
1.77670e+001,6.78111e-004,,,,,,
1.77680e+001,6.37827e-006,,,,,,
1.77690e+001,-6.13993e-004,,,,,,
1.77700e+001,-1.21926e-003,,,,,,
1.77710e+001,-1.86548e-003,,,,,,
1.77720e+001,-2.33411e-003,,,,,,
1.77730e+001,-2.39084e-003,,,,,,
1.77740e+001,-1.90375e-003,,,,,,
1.77750e+001,-1.15615e-003,,,,,,
1.77760e+001,-3.03807e-004,,,,,,
1.77770e+001,4.41108e-004,,,,,,
1.77780e+001,1.07088e-003,,,,,,
1.77790e+001,1.65399e-003,,,,,,
1.77800e+001,2.08099e-003,,,,,,
1.77810e+001,2.18170e-003,,,,,,
1.77820e+001,1.78558e-003,,,,,,
1.77830e+001,1.13600e-003,,,,,,
1.77840e+001,4.32044e-004,,,,,,
1.77850e+001,-2.38682e-004,,,,,,
1.77860e+001,-8.54353e-004,,,,,,
1.77870e+001,-1.48177e-003,,,,,,
1.77880e+001,-2.15015e-003,,,,,,
1.77890e+001,-2.48048e-003,,,,,,
1.77900e+001,-2.33545e-003,,,,,,
1.77910e+001,-1.71374e-003,,,,,,
1.77920e+001,-8.84566e-004,,,,,,
1.77930e+001,-2.48417e-005,,,,,,
1.77940e+001,6.73747e-004,,,,,,
1.77950e+001,1.31426e-003,,,,,,
1.77960e+001,1.87622e-003,,,,,,
1.77970e+001,2.18775e-003,,,,,,
1.77980e+001,2.13538e-003,,,,,,
1.77990e+001,1.58416e-003,,,,,,
1.78000e+001,8.91279e-004,,,,,,
1.78010e+001,1.66171e-004,,,,,,
1.78020e+001,-4.98177e-004,,,,,,
1.78030e+001,-1.13030e-003,,,,,,
1.78040e+001,-1.77484e-003,,,,,,
1.78050e+001,-2.36500e-003,,,,,,
1.78060e+001,-2.56172e-003,,,,,,
1.78070e+001,-2.20185e-003,,,,,,
1.78080e+001,-1.46667e-003,,,,,,
1.78090e+001,-5.86465e-004,,,,,,
1.78100e+001,2.52781e-004,,,,,,
1.78110e+001,9.32906e-004,,,,,,
1.78120e+001,1.56704e-003,,,,,,
1.78130e+001,2.08637e-003,,,,,,
1.78140e+001,2.27973e-003,,,,,,
1.78150e+001,2.03131e-003,,,,,,
1.78160e+001,1.38241e-003,,,,,,
1.78170e+001,6.49577e-004,,,,,,
1.78180e+001,-8.76173e-005,,,,,,
1.78190e+001,-7.37530e-004,,,,,,
1.78200e+001,-1.37636e-003,,,,,,
1.78210e+001,-2.05951e-003,,,,,,
1.78220e+001,-2.52815e-003,,,,,,
1.78230e+001,-2.54560e-003,,,,,,
1.78240e+001,-1.98666e-003,,,,,,
1.78250e+001,-1.15850e-003,,,,,,
1.78260e+001,-2.41367e-004,,,,,,
1.78270e+001,5.42153e-004,,,,,,
1.78280e+001,1.21221e-003,,,,,,
1.78290e+001,1.82821e-003,,,,,,
1.78300e+001,2.25455e-003,,,,,,
1.78310e+001,2.31464e-003,,,,,,
1.78320e+001,1.84668e-003,,,,,,
1.78330e+001,1.11821e-003,,,,,,
1.78340e+001,3.45434e-004,,,,,,
1.78350e+001,-3.89746e-004,,,,,,
1.78360e+001,-1.04771e-003,,,,,,
1.78370e+001,-1.68756e-003,,,,,,
1.78380e+001,-2.35425e-003,,,,,,
1.78390e+001,-2.65101e-003,,,,,,
1.78400e+001,-2.43046e-003,,,,,,
1.78410e+001,-1.71945e-003,,,,,,
1.78420e+001,-8.11719e-004,,,,,,
1.78430e+001,1.05074e-004,,,,,,
1.78440e+001,8.25818e-004,,,,,,
1.78450e+001,1.46029e-003,,,,,,
1.78460e+001,1.99136e-003,,,,,,
1.78470e+001,2.23944e-003,,,,,,
1.78480e+001,2.08032e-003,,,,,,
1.78490e+001,1.41833e-003,,,,,,
1.78500e+001,6.51591e-004,,,,,,
1.78510e+001,-1.17830e-004,,,,,,
1.78520e+001,-7.82513e-004,,,,,,
1.78530e+001,-1.40121e-003,,,,,,
1.78540e+001,-2.00110e-003,,,,,,
1.78550e+001,-2.49860e-003,,,,,,
1.78560e+001,-2.54896e-003,,,,,,
1.78570e+001,-2.04474e-003,,,,,,
1.78580e+001,-1.20146e-003,,,,,,
1.78590e+001,-2.50767e-004,,,,,,
1.78600e+001,5.94858e-004,,,,,,
1.78610e+001,1.24846e-003,,,,,,
1.78620e+001,1.81042e-003,,,,,,
1.78630e+001,2.21897e-003,,,,,,
1.78640e+001,2.29181e-003,,,,,,
1.78650e+001,1.90005e-003,,,,,,
1.78660e+001,1.13365e-003,,,,,,
1.78670e+001,3.32342e-004,,,,,,
1.78680e+001,-4.20294e-004,,,,,,
1.78690e+001,-1.05141e-003,,,,,,
1.78700e+001,-1.63787e-003,,,,,,
1.78710e+001,-2.22300e-003,,,,,,
1.78720e+001,-2.50733e-003,,,,,,
1.78730e+001,-2.31833e-003,,,,,,
1.78740e+001,-1.58080e-003,,,,,,
1.78750e+001,-6.61662e-004,,,,,,
1.78760e+001,2.72923e-004,,,,,,
1.78770e+001,1.00475e-003,,,,,,
1.78780e+001,1.56838e-003,,,,,,
1.78790e+001,2.00513e-003,,,,,,
1.78800e+001,2.21930e-003,,,,,,
1.78810e+001,2.05682e-003,,,,,,
1.78820e+001,1.38408e-003,,,,,,
1.78830e+001,5.33425e-004,,,,,,
1.78840e+001,-2.91722e-004,,,,,,
1.78850e+001,-9.71176e-004,,,,,,
1.78860e+001,-1.51568e-003,,,,,,
1.78870e+001,-1.97156e-003,,,,,,
1.78880e+001,-2.36768e-003,,,,,,
1.78890e+001,-2.33042e-003,,,,,,
1.78900e+001,-1.79297e-003,,,,,,
1.78910e+001,-8.79530e-004,,,,,,
1.78920e+001,8.29175e-005,,,,,,
1.78930e+001,9.17800e-004,,,,,,
1.78940e+001,1.48916e-003,,,,,,
1.78950e+001,1.92255e-003,,,,,,
1.78960e+001,2.19513e-003,,,,,,
1.78970e+001,2.15351e-003,,,,,,
1.78980e+001,1.74060e-003,,,,,,
1.78990e+001,9.30892e-004,,,,,,
1.79000e+001,1.27230e-004,,,,,,
1.79010e+001,-5.98215e-004,,,,,,
1.79020e+001,-1.04805e-003,,,,,,
1.79030e+001,-1.38140e-003,,,,,,
1.79040e+001,-1.66473e-003,,,,,,
1.79050e+001,-1.77752e-003,,,,,,
1.79060e+001,-1.46499e-003,,,,,,
1.79070e+001,-6.87175e-004,,,,,,
1.79080e+001,2.64866e-004,,,,,,
1.79090e+001,1.17327e-003,,,,,,
1.79100e+001,1.84601e-003,,,,,,
1.79110e+001,2.28476e-003,,,,,,
1.79120e+001,2.58723e-003,,,,,,
1.79130e+001,2.71479e-003,,,,,,
1.79140e+001,2.48249e-003,,,,,,
1.79150e+001,1.82989e-003,,,,,,
1.79160e+001,9.10750e-004,,,,,,
1.79170e+001,3.35698e-005,,,,,,
1.79180e+001,-7.18059e-004,,,,,,
1.79190e+001,-1.28539e-003,,,,,,
1.79200e+001,-1.74731e-003,,,,,,
1.79210e+001,-2.15720e-003,,,,,,
1.79220e+001,-2.22165e-003,,,,,,
1.79230e+001,-1.82452e-003,,,,,,
1.79240e+001,-9.64797e-004,,,,,,
1.79250e+001,-2.18204e-005,,,,,,
1.79260e+001,8.34546e-004,,,,,,
1.79270e+001,1.41497e-003,,,,,,
1.79280e+001,1.80304e-003,,,,,,
1.79290e+001,2.04071e-003,,,,,,
1.79300e+001,2.03232e-003,,,,,,
1.79310e+001,1.66741e-003,,,,,,
1.79320e+001,8.62409e-004,,,,,,
1.79330e+001,-3.08843e-005,,,,,,
1.79340e+001,-8.47639e-004,,,,,,
1.79350e+001,-1.47909e-003,,,,,,
1.79360e+001,-1.95444e-003,,,,,,
1.79370e+001,-2.30591e-003,,,,,,
1.79380e+001,-2.56104e-003,,,,,,
1.79390e+001,-2.36365e-003,,,,,,
1.79400e+001,-1.69830e-003,,,,,,
1.79410e+001,-7.42565e-004,,,,,,
1.79420e+001,1.97726e-004,,,,,,
1.79430e+001,9.56405e-004,,,,,,
1.79440e+001,1.43377e-003,,,,,,
1.79450e+001,1.76678e-003,,,,,,
1.79460e+001,1.94134e-003,,,,,,
1.79470e+001,1.80035e-003,,,,,,
1.79480e+001,1.30150e-003,,,,,,
1.79490e+001,4.34730e-004,,,,,,
1.79500e+001,-3.98474e-004,,,,,,
1.79510e+001,-1.11620e-003,,,,,,
1.79520e+001,-1.65029e-003,,,,,,
1.79530e+001,-2.05280e-003,,,,,,
1.79540e+001,-2.35157e-003,,,,,,
1.79550e+001,-2.43314e-003,,,,,,
1.79560e+001,-2.06488e-003,,,,,,
1.79570e+001,-1.23101e-003,,,,,,
1.79580e+001,-2.59831e-004,,,,,,
1.79590e+001,6.61997e-004,,,,,,
1.79600e+001,1.33272e-003,,,,,,
1.79610e+001,1.76107e-003,,,,,,
1.79620e+001,2.02661e-003,,,,,,
1.79630e+001,2.10449e-003,,,,,,
1.79640e+001,1.83929e-003,,,,,,
1.79650e+001,1.15782e-003,,,,,,
1.79660e+001,2.48417e-004,,,,,,
1.79670e+001,-5.95193e-004,,,,,,
1.79680e+001,-1.28808e-003,,,,,,
1.79690e+001,-1.78961e-003,,,,,,
1.79700e+001,-2.15619e-003,,,,,,
1.79710e+001,-2.44758e-003,,,,,,
1.79720e+001,-2.35157e-003,,,,,,
1.79730e+001,-1.80203e-003,,,,,,
1.79740e+001,-8.50324e-004,,,,,,
1.79750e+001,1.48043e-004,,,,,,
1.79760e+001,9.96017e-004,,,,,,
1.79770e+001,1.54925e-003,,,,,,
1.79780e+001,1.89603e-003,,,,,,
1.79790e+001,2.07294e-003,,,,,,
1.79800e+001,1.97559e-003,,,,,,
1.79810e+001,1.54421e-003,,,,,,
1.79820e+001,6.91875e-004,,,,,,
1.79830e+001,-2.29282e-004,,,,,,
1.79840e+001,-1.02086e-003,,,,,,
1.79850e+001,-1.58618e-003,,,,,,
1.79860e+001,-1.97156e-003,,,,,,
1.79870e+001,-2.23239e-003,,,,,,
1.79880e+001,-2.36197e-003,,,,,,
1.79890e+001,-2.05246e-003,,,,,,
1.79900e+001,-1.28304e-003,,,,,,
1.79910e+001,-2.71580e-004,,,,,,
1.79920e+001,6.91203e-004,,,,,,
1.79930e+001,1.42034e-003,,,,,,
1.79940e+001,1.84366e-003,,,,,,
1.79950e+001,2.09409e-003,,,,,,
1.79960e+001,2.17734e-003,,,,,,
1.79970e+001,1.91751e-003,,,,,,
1.79980e+001,1.27263e-003,,,,,,
1.79990e+001,3.21599e-004,,,,,,
1.80000e+001,-5.60616e-004,,,,,,
1.80010e+001,-1.28673e-003,,,,,,
1.80020e+001,-1.79028e-003,,,,,,
1.80030e+001,-2.11456e-003,,,,,,
1.80040e+001,-2.29248e-003,,,,,,
1.80050e+001,-2.19413e-003,,,,,,
1.80060e+001,-1.65264e-003,,,,,,
1.80070e+001,-6.86839e-004,,,,,,
1.80080e+001,3.53490e-004,,,,,,
1.80090e+001,1.25249e-003,,,,,,
1.80100e+001,1.85608e-003,,,,,,
1.80110e+001,2.17163e-003,,,,,,
1.80120e+001,2.30793e-003,,,,,,
1.80130e+001,2.20117e-003,,,,,,
1.80140e+001,1.76208e-003,,,,,,
1.80150e+001,9.38949e-004,,,,,,
1.80160e+001,-2.85344e-005,,,,,,
1.80170e+001,-8.78523e-004,,,,,,
1.80180e+001,-1.52575e-003,,,,,,
1.80190e+001,-1.94772e-003,,,,,,
1.80200e+001,-2.19883e-003,,,,,,
1.80210e+001,-2.30188e-003,,,,,,
1.80220e+001,-1.99976e-003,,,,,,
1.80230e+001,-1.27666e-003,,,,,,
1.80240e+001,-2.48753e-004,,,,,,
1.80250e+001,7.43236e-004,,,,,,
1.80260e+001,1.52239e-003,,,,,,
1.80270e+001,1.97223e-003,,,,,,
1.80280e+001,2.17768e-003,,,,,,
1.80290e+001,2.18238e-003,,,,,,
1.80300e+001,1.90576e-003,,,,,,
1.80310e+001,1.30251e-003,,,,,,
1.80320e+001,3.45769e-004,,,,,,
1.80330e+001,-5.85794e-004,,,,,,
1.80340e+001,-1.36126e-003,,,,,,
1.80350e+001,-1.90240e-003,,,,,,
1.80360e+001,-2.23004e-003,,,,,,
1.80370e+001,-2.39353e-003,,,,,,
1.80380e+001,-2.36365e-003,,,,,,
1.80390e+001,-1.88226e-003,,,,,,
1.80400e+001,-9.89975e-004,,,,,,
1.80410e+001,7.15038e-005,,,,,,
1.80420e+001,1.01448e-003,,,,,,
1.80430e+001,1.68319e-003,,,,,,
1.80440e+001,2.03198e-003,,,,,,
1.80450e+001,2.19345e-003,,,,,,
1.80460e+001,2.14545e-003,,,,,,
1.80470e+001,1.75738e-003,,,,,,
1.80480e+001,1.04369e-003,,,,,,
1.80490e+001,6.04257e-005,,,,,,
1.80500e+001,-8.23468e-004,,,,,,
1.80510e+001,-1.53280e-003,,,,,,
1.80520e+001,-1.99640e-003,,,,,,
1.80530e+001,-2.28678e-003,,,,,,
1.80540e+001,-2.40562e-003,,,,,,
1.80550e+001,-2.23676e-003,,,,,,
1.80560e+001,-1.62847e-003,,,,,,
1.80570e+001,-6.30106e-004,,,,,,
1.80580e+001,4.21302e-004,,,,,,
1.80590e+001,1.31023e-003,,,,,,
1.80600e+001,1.88428e-003,,,,,,
1.80610e+001,2.17868e-003,,,,,,
1.80620e+001,2.28107e-003,,,,,,
1.80630e+001,2.13202e-003,,,,,,
1.80640e+001,1.64392e-003,,,,,,
1.80650e+001,7.82513e-004,,,,,,
1.80660e+001,-2.09140e-004,,,,,,
1.80670e+001,-1.06786e-003,,,,,,
1.80680e+001,-1.72213e-003,,,,,,
1.80690e+001,-2.14746e-003,,,,,,
1.80700e+001,-2.40494e-003,,,,,,
1.80710e+001,-2.51136e-003,,,,,,
1.80720e+001,-2.20789e-003,,,,,,
1.80730e+001,-1.46935e-003,,,,,,
1.80740e+001,-4.02167e-004,,,,,,
1.80750e+001,6.32120e-004,,,,,,
1.80760e+001,1.46297e-003,,,,,,
1.80770e+001,1.95209e-003,,,,,,
1.80780e+001,2.21863e-003,,,,,,
1.80790e+001,2.27436e-003,,,,,,
1.80800e+001,2.03131e-003,,,,,,
1.80810e+001,1.44250e-003,,,,,,
1.80820e+001,4.77028e-004,,,,,,
1.80830e+001,-4.75685e-004,,,,,,
1.80840e+001,-1.28841e-003,,,,,,
1.80850e+001,-1.86581e-003,,,,,,
1.80860e+001,-2.24616e-003,,,,,,
1.80870e+001,-2.46235e-003,,,,,,
1.80880e+001,-2.47242e-003,,,,,,
1.80890e+001,-2.02460e-003,,,,,,
1.80900e+001,-1.12560e-003,,,,,,
1.80910e+001,-3.45769e-005,,,,,,
1.80920e+001,9.65133e-004,,,,,,
1.80930e+001,1.69494e-003,,,,,,
1.80940e+001,2.09274e-003,,,,,,
1.80950e+001,2.30188e-003,,,,,,
1.80960e+001,2.28443e-003,,,,,,
1.80970e+001,1.91650e-003,,,,,,
1.80980e+001,1.18669e-003,,,,,,
1.80990e+001,1.68856e-004,,,,,,
1.81000e+001,-7.49615e-004,,,,,,
1.81010e+001,-1.48882e-003,,,,,,
1.81020e+001,-1.99271e-003,,,,,,
1.81030e+001,-2.33848e-003,,,,,,
1.81040e+001,-2.51069e-003,,,,,,
1.81050e+001,-2.36298e-003,,,,,,
1.81060e+001,-1.75772e-003,,,,,,
1.81070e+001,-7.33501e-004,,,,,,
1.81080e+001,3.48791e-004,,,,,,
1.81090e+001,1.28606e-003,,,,,,
1.81100e+001,1.89837e-003,,,,,,
1.81110e+001,2.23944e-003,,,,,,
1.81120e+001,2.36500e-003,,,,,,
1.81130e+001,2.22937e-003,,,,,,
1.81140e+001,1.73388e-003,,,,,,
1.81150e+001,8.35554e-004,,,,,,
1.81160e+001,-1.74899e-004,,,,,,
1.81170e+001,-1.06651e-003,,,,,,
1.81180e+001,-1.75067e-003,,,,,,
1.81190e+001,-2.19715e-003,,,,,,
1.81200e+001,-2.47276e-003,,,,,,
1.81210e+001,-2.59898e-003,,,,,,
1.81220e+001,-2.27839e-003,,,,,,
1.81230e+001,-1.50594e-003,,,,,,
1.81240e+001,-3.97131e-004,,,,,,
1.81250e+001,6.74418e-004,,,,,,
1.81260e+001,1.53548e-003,,,,,,
1.81270e+001,2.05548e-003,,,,,,
1.81280e+001,2.34217e-003,,,,,,
1.81290e+001,2.40259e-003,,,,,,
1.81300e+001,2.13303e-003,,,,,,
1.81310e+001,1.50997e-003,,,,,,
1.81320e+001,4.96498e-004,,,,,,
1.81330e+001,-5.02876e-004,,,,,,
1.81340e+001,-1.35186e-003,,,,,,
1.81350e+001,-1.94672e-003,,,,,,
1.81360e+001,-2.34687e-003,,,,,,
1.81370e+001,-2.57111e-003,,,,,,
1.81380e+001,-2.56977e-003,,,,,,
1.81390e+001,-2.08301e-003,,,,,,
1.81400e+001,-1.11519e-003,,,,,,
1.81410e+001,4.63264e-005,,,,,,
1.81420e+001,1.10713e-003,,,,,,
1.81430e+001,1.88461e-003,,,,,,
1.81440e+001,2.32975e-003,,,,,,
1.81450e+001,2.55735e-003,,,,,,
1.81460e+001,2.55198e-003,,,,,,
1.81470e+001,2.14545e-003,,,,,,
1.81480e+001,1.34783e-003,,,,,,
1.81490e+001,2.55802e-004,,,,,,
1.81500e+001,-7.38872e-004,,,,,,
1.81510e+001,-1.55462e-003,,,,,,
1.81520e+001,-2.12363e-003,,,,,,
1.81530e+001,-2.50498e-003,,,,,,
1.81540e+001,-2.71916e-003,,,,,,
1.81550e+001,-2.58689e-003,,,,,,
1.81560e+001,-1.95578e-003,,,,,,
1.81570e+001,-8.43946e-004,,,,,,
1.81580e+001,3.48791e-004,,,,,,
1.81590e+001,1.40523e-003,,,,,,
1.81600e+001,2.11524e-003,,,,,,
1.81610e+001,2.53419e-003,,,,,,
