# Label: Avanti Sensor 2: EMG 2->RMean->Subset Sampling frequency: 1.000000e+003 Number of points: 5000 X start: 0.000000e+000 Unit: V Domain Unit: s
X [s],Avanti Sensor 2: EMG 2->RMean->Subset [V]
4.120000e-001,3.469433e-006
4.130000e-001,4.140831e-006
4.140000e-001,-5.589485e-007
4.150000e-001,-1.230345e-006
4.160000e-001,1.124478e-007
4.170000e-001,1.124478e-007
4.180000e-001,3.469433e-006
4.190000e-001,1.119546e-006
4.200000e-001,2.126640e-006
4.210000e-001,4.140831e-006
4.220000e-001,7.838440e-007
4.230000e-001,2.126640e-006
4.240000e-001,1.790942e-006
4.250000e-001,7.838440e-007
4.260000e-001,1.124478e-007
4.270000e-001,1.455244e-006
4.280000e-001,1.124478e-007
4.290000e-001,4.140831e-006
4.300000e-001,2.462338e-006
4.310000e-001,1.455244e-006
4.320000e-001,-1.566043e-006
4.330000e-001,-2.232504e-007
4.340000e-001,-3.244537e-006
4.350000e-001,-5.589485e-007
4.360000e-001,-2.232504e-007
4.370000e-001,-8.946466e-007
4.380000e-001,1.455244e-006
4.390000e-001,-2.232504e-007
4.400000e-001,1.455244e-006
4.410000e-001,-2.237439e-006
4.420000e-001,1.124478e-007
4.430000e-001,2.798036e-006
4.440000e-001,-5.589485e-007
4.450000e-001,7.838440e-007
4.460000e-001,4.140831e-006
4.470000e-001,3.469433e-006
4.480000e-001,-8.946466e-007
4.490000e-001,-5.589485e-007
4.500000e-001,-3.244537e-006
4.510000e-001,-1.230345e-006
4.520000e-001,3.469433e-006
4.530000e-001,1.119546e-006
4.540000e-001,1.124478e-007
4.550000e-001,1.119546e-006
4.560000e-001,-1.230345e-006
4.570000e-001,-5.589485e-007
4.580000e-001,-5.589485e-007
4.590000e-001,-5.589485e-007
4.600000e-001,-5.589485e-007
4.610000e-001,1.124478e-007
4.620000e-001,-5.589485e-007
4.630000e-001,-2.573137e-006
4.640000e-001,-2.232504e-007
4.650000e-001,-1.566043e-006
4.660000e-001,-2.573137e-006
4.670000e-001,-1.230345e-006
4.680000e-001,-2.573137e-006
4.690000e-001,-2.237439e-006
4.700000e-001,-2.573137e-006
4.710000e-001,-3.915933e-006
4.720000e-001,-1.230345e-006
4.730000e-001,1.455244e-006
4.740000e-001,-2.232504e-007
4.750000e-001,-1.230345e-006
4.760000e-001,-2.232504e-007
4.770000e-001,-2.232504e-007
4.780000e-001,1.455244e-006
4.790000e-001,1.455244e-006
4.800000e-001,-2.232504e-007
4.810000e-001,4.481459e-007
4.820000e-001,-1.230345e-006
4.830000e-001,1.455244e-006
4.840000e-001,-1.230345e-006
4.850000e-001,-3.244537e-006
4.860000e-001,-4.587330e-006
4.870000e-001,-4.923028e-006
4.880000e-001,1.455244e-006
4.890000e-001,3.133735e-006
4.900000e-001,1.455244e-006
4.910000e-001,1.119546e-006
4.920000e-001,-1.230345e-006
4.930000e-001,-2.573137e-006
4.940000e-001,-4.587330e-006
4.950000e-001,-3.915933e-006
4.960000e-001,7.838440e-007
4.970000e-001,-2.232504e-007
4.980000e-001,-1.901741e-006
4.990000e-001,-3.244537e-006
5.000000e-001,-5.589485e-007
5.010000e-001,-1.230345e-006
5.020000e-001,-5.589485e-007
5.030000e-001,1.119546e-006
5.040000e-001,1.124478e-007
5.050000e-001,1.124478e-007
5.060000e-001,7.838440e-007
5.070000e-001,2.126640e-006
5.080000e-001,1.119546e-006
5.090000e-001,-5.589485e-007
5.100000e-001,-2.573137e-006
5.110000e-001,-1.901741e-006
5.120000e-001,-5.589485e-007
5.130000e-001,1.119546e-006
5.140000e-001,3.805133e-006
5.150000e-001,2.462338e-006
5.160000e-001,-1.230345e-006
5.170000e-001,1.124478e-007
5.180000e-001,2.126640e-006
5.190000e-001,2.126640e-006
5.200000e-001,-1.901741e-006
5.210000e-001,1.124478e-007
5.220000e-001,2.126640e-006
5.230000e-001,2.462338e-006
5.240000e-001,3.469433e-006
5.250000e-001,2.798036e-006
5.260000e-001,1.124478e-007
