# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 21690 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Pitch 1 [degrees],X [s],Avanti Sensor 1: Roll 1 [degrees],X [s],Avanti Sensor 1: Yaw 1 [degrees]
9.93000e+000,-7.28466e-005,,,,,,
9.93100e+000,-6.34470e-005,,,,,,
9.93200e+000,-7.75463e-005,,,,,,
9.93300e+000,-8.25818e-005,,,,,,
9.93400e+000,-7.82177e-005,,,,,,
9.93500e+000,-7.08324e-005,,,,,,
9.93600e+000,-8.89601e-005,,,,,,
9.93700e+000,-9.43313e-005,,,,,,
9.93800e+000,-8.52674e-005,,,,,,
9.93900e+000,-9.03029e-005,,,,,,
9.94000e+000,-8.76173e-005,,,,,,
9.94100e+000,-1.10445e-004,,,,,,
9.94200e+000,-9.03029e-005,,,,,,
9.94300e+000,-8.09033e-005,,,,,,
9.94400e+000,-7.15038e-005,,,,,,
9.94500e+000,-6.94896e-005,,,,,,
9.94600e+000,-6.21042e-005,,,,,,
9.94700e+000,-6.24399e-005,,,,,,
9.94800e+000,-6.14328e-005,,,,,,
9.94900e+000,-7.28466e-005,,,,,,
9.95000e+000,-8.62745e-005,,,,,,
9.95100e+000,-6.61326e-005,,,,,,
9.95200e+000,-4.90120e-005,,,,,,
9.95300e+000,-4.59907e-005,,,,,,
9.95400e+000,-3.65911e-005,,,,,,
9.95500e+000,-3.69268e-006,,,,,,
9.95600e+000,1.07424e-005,,,,,,
9.95700e+000,2.21561e-005,,,,,,
9.95800e+000,2.38346e-005,,,,,,
9.95900e+000,2.65202e-005,,,,,,
9.96000e+000,1.51064e-005,,,,,,
9.96100e+000,-3.02129e-006,,,,,,
9.96200e+000,-2.18204e-005,,,,,,
9.96300e+000,-3.86053e-005,,,,,,
9.96400e+000,-5.94186e-005,,,,,,
9.96500e+000,-6.68040e-005,,,,,,
9.96600e+000,-6.00900e-005,,,,,,
9.96700e+000,-9.29885e-005,,,,,,
9.96800e+000,-8.76173e-005,,,,,,
9.96900e+000,-4.66621e-005,,,,,,
9.97000e+000,-3.92767e-005,,,,,,
9.97100e+000,-6.74754e-005,,,,,,
9.97200e+000,-6.74754e-005,,,,,,
9.97300e+000,-4.53193e-005,,,,,,
9.97400e+000,-1.74563e-005,,,,,,
9.97500e+000,-3.02129e-006,,,,,,
9.97600e+000,-1.91348e-005,,,,,,
9.97700e+000,-3.02129e-005,,,,,,
9.97800e+000,-3.82696e-005,,,,,,
9.97900e+000,-2.98772e-005,,,,,,
9.98000e+000,-3.52483e-005,,,,,,
9.98100e+000,-3.32342e-005,,,,,,
9.98200e+000,-3.25628e-005,,,,,,
9.98300e+000,-2.04776e-005,,,,,,
9.98400e+000,2.88701e-005,,,,,,
9.98500e+000,7.51965e-005,,,,,,
9.98600e+000,1.10445e-004,,,,,,
9.98700e+000,1.45357e-004,,,,,,
9.98800e+000,1.70199e-004,,,,,,
9.98900e+000,1.42672e-004,,,,,,
9.99000e+000,1.38643e-004,,,,,,
9.99100e+000,1.42000e-004,,,,,,
9.99200e+000,1.29244e-004,,,,,,
9.99300e+000,1.03059e-004,,,,,,
9.99400e+000,1.19844e-004,,,,,,
9.99500e+000,1.29580e-004,,,,,,
9.99600e+000,1.19173e-004,,,,,,
9.99700e+000,9.09743e-005,,,,,,
9.99800e+000,5.80758e-005,,,,,,
9.99900e+000,2.85344e-005,,,,,,
1.00000e+001,-2.85344e-005,,,,,,
1.00010e+001,-7.04967e-005,,,,,,
1.00020e+001,-1.33272e-004,,,,,,
1.00030e+001,-1.43008e-004,,,,,,
1.00040e+001,-1.24208e-004,,,,,,
1.00050e+001,-1.08766e-004,,,,,,
1.00060e+001,-9.03029e-005,,,,,,
1.00070e+001,-9.29885e-005,,,,,,
1.00080e+001,-6.37827e-005,,,,,,
1.00090e+001,-3.39055e-005,,,,,,
1.00100e+001,7.72107e-006,,,,,,
1.00110e+001,1.30922e-005,,,,,,
1.00120e+001,1.14137e-005,,,,,,
1.00130e+001,-1.77920e-005,,,,,,
1.00140e+001,-4.59907e-005,,,,,,
1.00150e+001,-7.48608e-005,,,,,,
1.00160e+001,-7.82177e-005,,,,,,
1.00170e+001,-9.50027e-005,,,,,,
1.00180e+001,-8.79530e-005,,,,,,
1.00190e+001,-9.23171e-005,,,,,,
1.00200e+001,-1.11116e-004,,,,,,
1.00210e+001,-1.20180e-004,,,,,,
1.00220e+001,-1.31258e-004,,,,,,
1.00230e+001,-1.37301e-004,,,,,,
1.00240e+001,-1.76913e-004,,,,,,
1.00250e+001,-2.04440e-004,,,,,,
1.00260e+001,-2.44724e-004,,,,,,
1.00270e+001,-2.62181e-004,,,,,,
1.00280e+001,-2.74266e-004,,,,,,
1.00290e+001,-2.65537e-004,,,,,,
1.00300e+001,-2.56809e-004,,,,,,
1.00310e+001,-2.70909e-004,,,,,,
1.00320e+001,-2.89036e-004,,,,,,
1.00330e+001,-2.99107e-004,,,,,,
1.00340e+001,-2.70909e-004,,,,,,
1.00350e+001,-2.39353e-004,,,,,,
1.00360e+001,-1.77585e-004,,,,,,
1.00370e+001,-1.47372e-004,,,,,,
1.00380e+001,-5.20333e-005,,,,,,
1.00390e+001,2.18204e-005,,,,,,
1.00400e+001,7.21752e-005,,,,,,
1.00410e+001,9.46670e-005,,,,,,
1.00420e+001,7.88891e-005,,,,,,
1.00430e+001,4.59907e-005,,,,,,
1.00440e+001,2.51774e-005,,,,,,
1.00450e+001,1.30922e-005,,,,,,
1.00460e+001,-2.65202e-005,,,,,,
1.00470e+001,-3.79339e-005,,,,,,
1.00480e+001,-5.53903e-005,,,,,,
1.00490e+001,-7.25109e-005,,,,,,
1.00500e+001,-8.96315e-005,,,,,,
1.00510e+001,-1.20516e-004,,,,,,
1.00520e+001,-1.43008e-004,,,,,,
1.00530e+001,-1.97726e-004,,,,,,
1.00540e+001,-2.09812e-004,,,,,,
1.00550e+001,-2.43381e-004,,,,,,
1.00560e+001,-2.61509e-004,,,,,,
1.00570e+001,-2.79637e-004,,,,,,
1.00580e+001,-2.68223e-004,,,,,,
1.00590e+001,-2.51438e-004,,,,,,
1.00600e+001,-3.50469e-004,,,,,,
1.00610e+001,-3.92432e-004,,,,,,
1.00620e+001,-3.68261e-004,,,,,,
1.00630e+001,-3.38720e-004,,,,,,
1.00640e+001,-2.28611e-004,,,,,,
1.00650e+001,-7.98962e-005,,,,,,
1.00660e+001,-1.24208e-005,,,,,,
1.00670e+001,-3.02129e-006,,,,,,
1.00680e+001,-2.51774e-005,,,,,,
1.00690e+001,-2.65202e-005,,,,,,
1.00700e+001,-4.90120e-005,,,,,,
1.00710e+001,-8.02319e-005,,,,,,
1.00720e+001,-1.23201e-004,,,,,,
1.00730e+001,-1.62478e-004,,,,,,
1.00740e+001,-2.16526e-004,,,,,,
1.00750e+001,-2.33310e-004,,,,,,
1.00760e+001,-2.19547e-004,,,,,,
1.00770e+001,-2.19211e-004,,,,,,
1.00780e+001,-2.31296e-004,,,,,,
1.00790e+001,-2.53452e-004,,,,,,
1.00800e+001,-2.44724e-004,,,,,,
1.00810e+001,-2.48081e-004,,,,,,
1.00820e+001,-2.31968e-004,,,,,,
1.00830e+001,-2.07126e-004,,,,,,
1.00840e+001,-1.98398e-004,,,,,,
1.00850e+001,-1.83627e-004,,,,,,
1.00860e+001,-1.64157e-004,,,,,,
1.00870e+001,-1.32937e-004,,,,,,
1.00880e+001,-1.10445e-004,,,,,,
1.00890e+001,-8.89601e-005,,,,,,
1.00900e+001,-1.01045e-004,,,,,,
1.00910e+001,-8.62745e-005,,,,,,
1.00920e+001,-6.41184e-005,,,,,,
1.00930e+001,-1.14137e-005,,,,,,
1.00940e+001,9.39956e-006,,,,,,
1.00950e+001,5.03548e-006,,,,,,
1.00960e+001,-1.51064e-005,,,,,,
1.00970e+001,-2.34989e-005,,,,,,
1.00980e+001,-2.51774e-005,,,,,,
1.00990e+001,-4.33051e-005,,,,,,
1.01000e+001,-3.72625e-005,,,,,,
1.01010e+001,-3.59197e-005,,,,,,
1.01020e+001,-2.48417e-005,,,,,,
1.01030e+001,-2.18204e-005,,,,,,
1.01040e+001,-2.51774e-005,,,,,,
1.01050e+001,-2.45060e-005,,,,,,
1.01060e+001,-3.69268e-006,,,,,,
1.01070e+001,7.38537e-006,,,,,,
1.01080e+001,3.35698e-006,,,,,,
1.01090e+001,-6.37827e-006,,,,,,
1.01100e+001,-5.37118e-006,,,,,,
1.01110e+001,6.71397e-007,,,,,,
1.01120e+001,-1.37636e-005,,,,,,
1.01130e+001,-1.77920e-005,,,,,,
1.01140e+001,-1.34279e-005,,,,,,
1.01150e+001,-2.31632e-005,,,,,,
1.01160e+001,-2.88701e-005,,,,,,
1.01170e+001,-4.96834e-005,,,,,,
1.01180e+001,-5.43832e-005,,,,,,
1.01190e+001,-5.67330e-005,,,,,,
1.01200e+001,-8.72816e-005,,,,,,
1.01210e+001,-7.65393e-005,,,,,,
1.01220e+001,-6.00900e-005,,,,,,
1.01230e+001,-6.47898e-005,,,,,,
1.01240e+001,-5.87472e-005,,,,,,
1.01250e+001,-8.12390e-005,,,,,,
1.01260e+001,-8.22461e-005,,,,,,
1.01270e+001,-8.49317e-005,,,,,,
1.01280e+001,-8.56031e-005,,,,,,
1.01290e+001,-5.53903e-005,,,,,,
1.01300e+001,3.55840e-005,,,,,,
1.01310e+001,8.56031e-005,,,,,,
1.01320e+001,4.73335e-005,,,,,,
1.01330e+001,-1.40993e-005,,,,,,
1.01340e+001,-6.27756e-005,,,,,,
1.01350e+001,-8.09033e-005,,,,,,
1.01360e+001,-8.69459e-005,,,,,,
1.01370e+001,-7.25109e-005,,,,,,
1.01380e+001,-5.94186e-005,,,,,,
1.01390e+001,-2.18204e-005,,,,,,
1.01400e+001,1.17494e-005,,,,,,
1.01410e+001,1.17494e-005,,,,,,
1.01420e+001,1.71206e-005,,,,,,
1.01430e+001,3.18914e-005,,,,,,
1.01440e+001,4.12909e-005,,,,,,
1.01450e+001,2.71916e-005,,,,,,
1.01460e+001,1.20851e-005,,,,,,
1.01470e+001,2.65202e-005,,,,,,
1.01480e+001,3.05486e-005,,,,,,
1.01490e+001,3.72625e-005,,,,,,
1.01500e+001,3.82696e-005,,,,,,
1.01510e+001,3.92767e-005,,,,,,
1.01520e+001,2.88701e-005,,,,,,
1.01530e+001,3.82696e-005,,,,,,
1.01540e+001,5.06905e-005,,,,,,
1.01550e+001,6.91539e-005,,,,,,
1.01560e+001,6.27756e-005,,,,,,
1.01570e+001,7.21752e-005,,,,,,
1.01580e+001,6.81468e-005,,,,,,
1.01590e+001,4.86763e-005,,,,,,
1.01600e+001,2.55131e-005,,,,,,
1.01610e+001,6.00900e-005,,,,,,
1.01620e+001,7.28466e-005,,,,,,
1.01630e+001,5.60616e-005,,,,,,
1.01640e+001,3.99481e-005,,,,,,
1.01650e+001,1.40993e-005,,,,,,
1.01660e+001,-1.00710e-006,,,,,,
1.01670e+001,-2.81987e-005,,,,,,
1.01680e+001,-4.49836e-005,,,,,,
1.01690e+001,-7.58679e-005,,,,,,
1.01700e+001,-8.09033e-005,,,,,,
1.01710e+001,-7.35180e-005,,,,,,
1.01720e+001,-9.43313e-005,,,,,,
1.01730e+001,-9.63455e-005,,,,,,
1.01740e+001,-9.03029e-005,,,,,,
1.01750e+001,-7.15038e-005,,,,,,
1.01760e+001,-7.18395e-005,,,,,,
1.01770e+001,-5.84115e-005,,,,,,
1.01780e+001,-7.72107e-005,,,,,,
1.01790e+001,-7.55322e-005,,,,,,
1.01800e+001,-7.28466e-005,,,,,,
1.01810e+001,-5.97543e-005,,,,,,
1.01820e+001,-4.76692e-005,,,,,,
1.01830e+001,-3.69268e-005,,,,,,
1.01840e+001,-1.37636e-005,,,,,,
1.01850e+001,-1.74563e-005,,,,,,
1.01860e+001,-3.92767e-005,,,,,,
1.01870e+001,-6.68040e-005,,,,,,
1.01880e+001,-7.18395e-005,,,,,,
1.01890e+001,-7.15038e-005,,,,,,
1.01900e+001,-6.21042e-005,,,,,,
1.01910e+001,-5.80758e-005,,,,,,
1.01920e+001,-4.86763e-005,,,,,,
1.01930e+001,-4.59907e-005,,,,,,
1.01940e+001,-4.06195e-005,,,,,,
1.01950e+001,-4.39765e-005,,,,,,
1.01960e+001,-3.25628e-005,,,,,,
1.01970e+001,-3.39055e-005,,,,,,
1.01980e+001,-2.21561e-005,,,,,,
1.01990e+001,-6.37827e-006,,,,,,
1.02000e+001,-2.11490e-005,,,,,,
1.02010e+001,-1.24208e-005,,,,,,
1.02020e+001,-1.04067e-005,,,,,,
1.02030e+001,-5.70687e-006,,,,,,
1.02040e+001,-2.01419e-005,,,,,,
1.02050e+001,-2.21561e-005,,,,,,
1.02060e+001,4.36408e-006,,,,,,
1.02070e+001,2.11490e-005,,,,,,
1.02080e+001,-2.51774e-005,,,,,,
1.02090e+001,-7.45251e-005,,,,,,
1.02100e+001,-9.33242e-005,,,,,,
1.02110e+001,-1.13466e-004,,,,,,
1.02120e+001,-1.07088e-004,,,,,,
1.02130e+001,-9.97024e-005,,,,,,
1.02140e+001,-1.03731e-004,,,,,,
1.02150e+001,-1.10781e-004,,,,,,
1.02160e+001,-1.09102e-004,,,,,,
1.02170e+001,-1.15816e-004,,,,,,
1.02180e+001,-1.21187e-004,,,,,,
1.02190e+001,-1.15816e-004,,,,,,
1.02200e+001,-1.07759e-004,,,,,,
1.02210e+001,-9.63455e-005,,,,,,
1.02220e+001,-9.76883e-005,,,,,,
1.02230e+001,-8.79530e-005,,,,,,
1.02240e+001,-8.66102e-005,,,,,,
1.02250e+001,-7.92248e-005,,,,,,
1.02260e+001,-7.08324e-005,,,,,,
1.02270e+001,-4.06195e-005,,,,,,
1.02280e+001,-4.46479e-005,,,,,,
1.02290e+001,-5.33761e-005,,,,,,
1.02300e+001,-5.33761e-005,,,,,,
1.02310e+001,-5.16976e-005,,,,,,
1.02320e+001,-3.39055e-005,,,,,,
1.02330e+001,-2.34989e-006,,,,,,
1.02340e+001,-2.92058e-005,,,,,,
1.02350e+001,-7.41894e-005,,,,,,
1.02360e+001,-9.76883e-005,,,,,,
1.02370e+001,-8.72816e-005,,,,,,
1.02380e+001,-7.01610e-005,,,,,,
1.02390e+001,-4.83406e-005,,,,,,
1.02400e+001,-2.92058e-005,,,,,,
1.02410e+001,-3.52483e-005,,,,,,
1.02420e+001,-6.34470e-005,,,,,,
1.02430e+001,-6.81468e-005,,,,,,
1.02440e+001,-8.89601e-005,,,,,,
1.02450e+001,-7.18395e-005,,,,,,
1.02460e+001,-7.48608e-005,,,,,,
1.02470e+001,-7.82177e-005,,,,,,
1.02480e+001,-6.74754e-005,,,,,,
1.02490e+001,-5.27047e-005,,,,,,
1.02500e+001,-3.12200e-005,,,,,,
1.02510e+001,-2.41703e-005,,,,,,
1.02520e+001,-2.48417e-005,,,,,,
1.02530e+001,-2.45060e-005,,,,,,
1.02540e+001,-9.06386e-006,,,,,,
1.02550e+001,6.04257e-006,,,,,,
1.02560e+001,7.15038e-005,,,,,,
1.02570e+001,5.94186e-005,,,,,,
1.02580e+001,4.26337e-005,,,,,,
1.02590e+001,7.04967e-006,,,,,,
1.02600e+001,-2.61845e-005,,,,,,
1.02610e+001,-6.47898e-005,,,,,,
1.02620e+001,-7.45251e-005,,,,,,
1.02630e+001,-5.70687e-005,,,,,,
1.02640e+001,-7.35180e-005,,,,,,
1.02650e+001,-9.16457e-005,,,,,,
1.02660e+001,-8.96315e-005,,,,,,
1.02670e+001,-7.65393e-005,,,,,,
1.02680e+001,-6.14328e-005,,,,,,
1.02690e+001,-4.80049e-005,,,,,,
1.02700e+001,-4.29694e-005,,,,,,
1.02710e+001,-3.52483e-005,,,,,,
1.02720e+001,-3.59197e-005,,,,,,
1.02730e+001,-2.58488e-005,,,,,,
1.02740e+001,-2.45060e-005,,,,,,
1.02750e+001,-2.48417e-005,,,,,,
1.02760e+001,-2.01419e-005,,,,,,
1.02770e+001,-2.28275e-005,,,,,,
1.02780e+001,-1.51064e-005,,,,,,
1.02790e+001,-3.08843e-005,,,,,,
1.02800e+001,-3.55840e-005,,,,,,
1.02810e+001,-4.46479e-005,,,,,,
1.02820e+001,-4.33051e-005,,,,,,
1.02830e+001,-4.76692e-005,,,,,,
1.02840e+001,-5.77401e-005,,,,,,
1.02850e+001,-4.90120e-005,,,,,,
1.02860e+001,-5.20333e-005,,,,,,
1.02870e+001,-4.53193e-005,,,,,,
1.02880e+001,-5.43832e-005,,,,,,
1.02890e+001,-5.16976e-005,,,,,,
1.02900e+001,-5.67330e-005,,,,,,
1.02910e+001,-5.87472e-005,,,,,,
1.02920e+001,-7.11681e-005,,,,,,
1.02930e+001,-7.78820e-005,,,,,,
1.02940e+001,-7.31823e-005,,,,,,
1.02950e+001,-8.02319e-005,,,,,,
1.02960e+001,-8.45960e-005,,,,,,
1.02970e+001,-9.29885e-005,,,,,,
1.02980e+001,-9.33242e-005,,,,,,
1.02990e+001,-9.50027e-005,,,,,,
1.03000e+001,-9.56741e-005,,,,,,
1.03010e+001,-1.03059e-004,,,,,,
1.03020e+001,-1.02388e-004,,,,,,
1.03030e+001,-1.01717e-004,,,,,,
1.03040e+001,-8.35889e-005,,,,,,
1.03050e+001,-7.48608e-005,,,,,,
1.03060e+001,-7.51965e-005,,,,,,
1.03070e+001,-6.47898e-005,,,,,,
1.03080e+001,-6.21042e-005,,,,,,
1.03090e+001,-4.86763e-005,,,,,,
1.03100e+001,-5.57259e-005,,,,,,
1.03110e+001,-5.43832e-005,,,,,,
1.03120e+001,-4.90120e-005,,,,,,
1.03130e+001,-4.80049e-005,,,,,,
1.03140e+001,-3.02129e-005,,,,,,
1.03150e+001,-2.51774e-005,,,,,,
1.03160e+001,-2.51774e-005,,,,,,
1.03170e+001,-2.92058e-005,,,,,,
1.03180e+001,-3.59197e-005,,,,,,
1.03190e+001,-6.98253e-005,,,,,,
1.03200e+001,-8.62745e-005,,,,,,
1.03210e+001,-9.53384e-005,,,,,,
1.03220e+001,-9.53384e-005,,,,,,
1.03230e+001,-1.00374e-004,,,,,,
1.03240e+001,-9.43313e-005,,,,,,
1.03250e+001,-9.46670e-005,,,,,,
1.03260e+001,-9.03029e-005,,,,,,
1.03270e+001,-8.15747e-005,,,,,,
1.03280e+001,-8.05676e-005,,,,,,
1.03290e+001,-8.09033e-005,,,,,,
1.03300e+001,-8.59388e-005,,,,,,
1.03310e+001,-8.05676e-005,,,,,,
1.03320e+001,-9.50027e-005,,,,,,
1.03330e+001,-8.56031e-005,,,,,,
1.03340e+001,-8.42603e-005,,,,,,
1.03350e+001,-8.09033e-005,,,,,,
1.03360e+001,-8.12390e-005,,,,,,
1.03370e+001,-8.19104e-005,,,,,,
1.03380e+001,-8.15747e-005,,,,,,
1.03390e+001,-7.68750e-005,,,,,,
1.03400e+001,-7.15038e-005,,,,,,
1.03410e+001,-6.88182e-005,,,,,,
1.03420e+001,-6.78111e-005,,,,,,
1.03430e+001,-6.34470e-005,,,,,,
1.03440e+001,-6.07614e-005,,,,,,
1.03450e+001,-7.41894e-005,,,,,,
1.03460e+001,-6.61326e-005,,,,,,
1.03470e+001,-5.87472e-005,,,,,,
1.03480e+001,-5.43832e-005,,,,,,
1.03490e+001,-6.21042e-005,,,,,,
1.03500e+001,-6.34470e-005,,,,,,
1.03510e+001,-5.33761e-005,,,,,,
1.03520e+001,-4.33051e-005,,,,,,
1.03530e+001,-3.96124e-005,,,,,,
1.03540e+001,-4.22980e-005,,,,,,
1.03550e+001,-3.49126e-005,,,,,,
1.03560e+001,-3.12200e-005,,,,,,
1.03570e+001,-2.45060e-005,,,,,,
1.03580e+001,-3.92767e-005,,,,,,
1.03590e+001,-3.22271e-005,,,,,,
1.03600e+001,-3.42412e-005,,,,,,
1.03610e+001,-4.80049e-005,,,,,,
1.03620e+001,-4.59907e-005,,,,,,
1.03630e+001,-4.36408e-005,,,,,,
1.03640e+001,-3.96124e-005,,,,,,
1.03650e+001,-5.20333e-005,,,,,,
1.03660e+001,-4.43122e-005,,,,,,
1.03670e+001,-5.94186e-005,,,,,,
1.03680e+001,-6.10971e-005,,,,,,
1.03690e+001,-4.29694e-005,,,,,,
1.03700e+001,-1.81277e-005,,,,,,
1.03710e+001,-2.31632e-005,,,,,,
1.03720e+001,-4.56550e-005,,,,,,
1.03730e+001,-8.09033e-005,,,,,,
1.03740e+001,-7.88891e-005,,,,,,
1.03750e+001,-8.92958e-005,,,,,,
1.03760e+001,-9.03029e-005,,,,,,
1.03770e+001,-9.50027e-005,,,,,,
1.03780e+001,-8.35889e-005,,,,,,
1.03790e+001,-6.91539e-005,,,,,,
1.03800e+001,-9.06386e-005,,,,,,
1.03810e+001,-1.00374e-004,,,,,,
1.03820e+001,-1.02388e-004,,,,,,
1.03830e+001,-9.97024e-005,,,,,,
1.03840e+001,-9.90311e-005,,,,,,
1.03850e+001,-9.26528e-005,,,,,,
1.03860e+001,-8.22461e-005,,,,,,
1.03870e+001,-7.28466e-005,,,,,,
1.03880e+001,-6.31113e-005,,,,,,
1.03890e+001,-7.08324e-005,,,,,,
1.03900e+001,-5.43832e-005,,,,,,
1.03910e+001,-3.86053e-005,,,,,,
1.03920e+001,-2.71916e-005,,,,,,
1.03930e+001,-1.71206e-005,,,,,,
1.03940e+001,-2.01419e-006,,,,,,
1.03950e+001,-2.71916e-005,,,,,,
1.03960e+001,-1.98062e-005,,,,,,
1.03970e+001,1.00710e-006,,,,,,
1.03980e+001,-1.04067e-005,,,,,,
1.03990e+001,-3.28984e-005,,,,,,
1.04000e+001,-6.41184e-005,,,,,,
1.04010e+001,-6.81468e-005,,,,,,
1.04020e+001,-8.39246e-005,,,,,,
1.04030e+001,-7.28466e-005,,,,,,
1.04040e+001,-6.41184e-005,,,,,,
1.04050e+001,-6.37827e-005,,,,,,
1.04060e+001,-6.81468e-005,,,,,,
1.04070e+001,-6.61326e-005,,,,,,
1.04080e+001,-7.55322e-005,,,,,,
1.04090e+001,-5.40475e-005,,,,,,
1.04100e+001,-3.52483e-005,,,,,,
1.04110e+001,-5.40475e-005,,,,,,
1.04120e+001,-6.88182e-005,,,,,,
1.04130e+001,-7.51965e-005,,,,,,
1.04140e+001,-7.08324e-005,,,,,,
1.04150e+001,-8.25818e-005,,,,,,
1.04160e+001,-8.89601e-005,,,,,,
1.04170e+001,-8.62745e-005,,,,,,
1.04180e+001,-8.56031e-005,,,,,,
1.04190e+001,-8.12390e-005,,,,,,
1.04200e+001,-7.95605e-005,,,,,,
1.04210e+001,-7.68750e-005,,,,,,
1.04220e+001,-6.47898e-005,,,,,,
1.04230e+001,-6.31113e-005,,,,,,
1.04240e+001,-5.94186e-005,,,,,,
1.04250e+001,-6.34470e-005,,,,,,
1.04260e+001,-4.73335e-005,,,,,,
1.04270e+001,-1.61135e-005,,,,,,
1.04280e+001,-1.37636e-005,,,,,,
1.04290e+001,-2.88701e-005,,,,,,
1.04300e+001,-3.72625e-005,,,,,,
1.04310e+001,-3.89410e-005,,,,,,
1.04320e+001,-4.09552e-005,,,,,,
1.04330e+001,-4.63264e-005,,,,,,
1.04340e+001,-4.33051e-005,,,,,,
1.04350e+001,-3.45769e-005,,,,,,
1.04360e+001,-4.26337e-005,,,,,,
1.04370e+001,-4.83406e-005,,,,,,
1.04380e+001,-5.13619e-005,,,,,,
1.04390e+001,-5.06905e-005,,,,,,
1.04400e+001,-5.30404e-005,,,,,,
1.04410e+001,-6.24399e-005,,,,,,
1.04420e+001,-6.74754e-005,,,,,,
1.04430e+001,-5.74044e-005,,,,,,
1.04440e+001,-5.60616e-005,,,,,,
1.04450e+001,-4.46479e-005,,,,,,
1.04460e+001,-5.00191e-005,,,,,,
1.04470e+001,-4.56550e-005,,,,,,
1.04480e+001,-5.20333e-005,,,,,,
1.04490e+001,-6.34470e-005,,,,,,
1.04500e+001,-6.00900e-005,,,,,,
1.04510e+001,-5.87472e-005,,,,,,
1.04520e+001,-5.97543e-005,,,,,,
1.04530e+001,-5.70687e-005,,,,,,
1.04540e+001,-6.34470e-005,,,,,,
1.04550e+001,-8.02319e-005,,,,,,
1.04560e+001,-7.04967e-005,,,,,,
1.04570e+001,-6.64683e-005,,,,,,
1.04580e+001,-6.21042e-005,,,,,,
1.04590e+001,-7.01610e-005,,,,,,
1.04600e+001,-6.68040e-005,,,,,,
1.04610e+001,-6.68040e-005,,,,,,
1.04620e+001,-6.74754e-005,,,,,,
1.04630e+001,-6.37827e-005,,,,,,
1.04640e+001,-6.74754e-005,,,,,,
1.04650e+001,-6.51255e-005,,,,,,
1.04660e+001,-5.53903e-005,,,,,,
1.04670e+001,-4.73335e-005,,,,,,
1.04680e+001,-4.96834e-005,,,,,,
1.04690e+001,-4.80049e-005,,,,,,
1.04700e+001,-4.86763e-005,,,,,,
1.04710e+001,-4.73335e-005,,,,,,
1.04720e+001,-4.19623e-005,,,,,,
1.04730e+001,-4.53193e-005,,,,,,
1.04740e+001,-2.92058e-005,,,,,,
1.04750e+001,-4.36408e-005,,,,,,
1.04760e+001,-8.52674e-005,,,,,,
1.04770e+001,-7.25109e-005,,,,,,
1.04780e+001,-3.65911e-005,,,,,,
1.04790e+001,-5.70687e-005,,,,,,
1.04800e+001,-5.40475e-005,,,,,,
1.04810e+001,-3.05486e-005,,,,,,
1.04820e+001,-1.57778e-005,,,,,,
1.04830e+001,-2.88701e-005,,,,,,
1.04840e+001,-5.43832e-005,,,,,,
1.04850e+001,-7.01610e-005,,,,,,
1.04860e+001,-7.92248e-005,,,,,,
1.04870e+001,-6.71397e-005,,,,,,
1.04880e+001,-6.17685e-005,,,,,,
1.04890e+001,-5.87472e-005,,,,,,
1.04900e+001,-6.47898e-005,,,,,,
1.04910e+001,-5.16976e-005,,,,,,
1.04920e+001,-4.73335e-005,,,,,,
1.04930e+001,-4.19623e-005,,,,,,
1.04940e+001,-4.33051e-005,,,,,,
1.04950e+001,-4.36408e-005,,,,,,
1.04960e+001,-4.59907e-005,,,,,,
1.04970e+001,-4.53193e-005,,,,,,
1.04980e+001,-3.32342e-005,,,,,,
1.04990e+001,-3.96124e-005,,,,,,
1.05000e+001,-4.90120e-005,,,,,,
1.05010e+001,-5.40475e-005,,,,,,
1.05020e+001,-4.66621e-005,,,,,,
